timestamp,session_id,user_id,country,platform,content_title,views,watch_time_minutes,revenue,buffering_ratio,startup_time_ms,bitrate_kbps,error_code
2026-01-03 18:42:00,s4002,u2059,Cameroon,Mobile,Series A,1,70,0.01,0.09,6328,3487,
2026-01-03 18:43:00,s4003,u546,Cameroon,Mobile,Series A,1,60,0.96,0.01,9378,4170,LOW_BITRATE
2026-01-03 18:44:00,s4004,u948,Cameroon,Mobile,Documentary D,1,22,0.22,0.29,11874,5010,AUTH_ERROR
2026-01-03 18:45:00,s4005,u2129,France,Smart TV,Series B,1,25,0.44,0.15,9464,3788,AUTH_ERROR
2026-01-03 18:46:00,s4006,u736,France,STB,Documentary D,1,84,0.57,0.46,8082,553,LOW_BITRATE
2026-01-03 18:47:00,s4007,u973,Cameroon,Smart TV,Sport Live,1,34,0.12,0.39,6644,4285,
2026-01-03 18:48:00,s4008,u220,Tunisia,Android TV,Sport Live,1,75,0.45,0.16,1239,4988,CDN_ERROR
2026-01-03 18:49:00,s4009,u467,Ivory Coast,STB,Movie C,1,34,0.88,0.28,1659,5653,
2026-01-03 18:50:00,s4010,u534,Cameroon,Smart TV,Series A,1,83,0.58,0.05,3721,1524,
2026-01-03 18:51:00,s4011,u1708,Ivory Coast,Mobile,Sport Live,1,26,0.06,0.14,5947,5431,AUTH_ERROR
2026-01-03 18:52:00,s4012,u1966,Cameroon,Mobile,Sport Live,1,15,0.83,0.08,10665,5006,LOW_BITRATE
2026-01-03 18:53:00,s4013,u1973,Cameroon,iOS,Movie C,1,71,0.64,0.45,1742,1939,
2026-01-03 18:54:00,s4014,u126,Tunisia,STB,Sport Live,1,20,0.57,0.35,1707,3407,
2026-01-03 18:55:00,s4015,u2346,Senegal,Web,Series B,1,49,0.02,0.12,10858,2173,CDN_ERROR
2026-01-03 18:56:00,s4016,u629,France,Smart TV,Movie C,1,73,1.06,0.44,3708,1422,BUFFERING_ERROR
2026-01-03 18:57:00,s4017,u2063,Ivory Coast,iOS,Series A,1,86,0.56,0.43,2908,3100,BUFFERING_ERROR
2026-01-03 18:58:00,s4018,u256,Morocco,iOS,Series B,1,17,1.49,0.44,3863,5470,
2026-01-03 18:59:00,s4019,u1525,Tunisia,iOS,Movie C,1,6,1.13,0.05,1621,5217,STARTUP_TIMEOUT
2026-01-03 19:00:00,s4020,u1355,Tunisia,Smart TV,Kids Show,1,29,0.05,0.36,9658,5063,
2026-01-03 19:01:00,s4021,u2109,Senegal,STB,Documentary D,1,76,1.17,0.15,11732,3363,AUTH_ERROR
2026-01-03 19:02:00,s4022,u202,Ivory Coast,iOS,Sport Live,1,18,1.18,0.33,1031,5032,
2026-01-03 19:03:00,s4023,u1966,Cameroon,Mobile,Series B,1,41,0.22,0.53,4901,2046,CDN_ERROR
2026-01-03 19:04:00,s4024,u224,Senegal,Android TV,Movie C,1,36,1.17,0.5,4413,652,STARTUP_TIMEOUT
2026-01-03 19:05:00,s4025,u286,Morocco,Android TV,Series A,1,80,1.34,0.49,8634,3851,BUFFERING_ERROR
2026-01-03 19:06:00,s4026,u59,Tunisia,Android TV,Documentary D,1,21,1.32,0.45,752,4180,
2026-01-03 19:07:00,s4027,u1750,Cameroon,Mobile,Kids Show,1,74,0.96,0.53,8346,3753,AUTH_ERROR
2026-01-03 19:08:00,s4028,u2059,Morocco,iOS,Series B,1,72,1.4,0.2,7972,1506,
2026-01-03 19:09:00,s4029,u2395,France,iOS,Kids Show,1,82,0.32,0.48,4845,1500,
2026-01-03 19:10:00,s4030,u697,Cameroon,Web,Documentary D,1,10,0.76,0.04,2112,5849,AUTH_ERROR
2026-01-03 19:11:00,s4031,u1601,Cameroon,Smart TV,Series B,1,72,0.37,0.4,9247,5371,AUTH_ERROR
2026-01-03 19:12:00,s4032,u78,Cameroon,STB,Series B,1,3,0.86,0.36,5474,3662,BUFFERING_ERROR
2026-01-03 19:13:00,s4033,u2002,Morocco,Android TV,Movie C,1,36,0.96,0.5,11622,976,
2026-01-03 19:14:00,s4034,u1625,Cameroon,STB,Movie C,1,27,0.08,0.23,2288,1679,
2026-01-03 19:15:00,s4035,u2301,Senegal,STB,Sport Live,1,76,1.49,0.4,11672,5744,
2026-01-03 19:16:00,s4036,u843,Ivory Coast,Web,Kids Show,1,11,0.41,0.29,11978,472,
2026-01-03 19:17:00,s4037,u263,France,Web,Documentary D,1,29,0.02,0.35,8873,5484,LOW_BITRATE
2026-01-03 19:18:00,s4038,u455,Tunisia,Mobile,Sport Live,1,29,1.12,0.52,6831,5288,
2026-01-03 19:19:00,s4039,u208,Cameroon,Smart TV,Series A,1,63,0.21,0.47,9847,796,
2026-01-03 19:20:00,s4040,u1799,France,iOS,Movie C,1,3,1.48,0.55,11328,5580,
2026-01-03 19:21:00,s4041,u268,France,Web,Movie C,1,46,0.41,0.14,2228,4393,CDN_ERROR
2026-01-03 19:22:00,s4042,u2251,Tunisia,iOS,Documentary D,1,74,0.68,0.32,2835,3708,CDN_ERROR
2026-01-03 19:23:00,s4043,u1424,Morocco,iOS,Series A,1,8,1.09,0.16,8761,3439,CDN_ERROR
2026-01-03 19:24:00,s4044,u50,France,Mobile,Kids Show,1,84,0.95,0.21,4418,2117,
2026-01-03 19:25:00,s4045,u1532,France,Android TV,Sport Live,1,3,1.35,0.14,11914,1104,
2026-01-03 19:26:00,s4046,u963,Senegal,Smart TV,Documentary D,1,55,0.34,0.36,6558,4718,AUTH_ERROR
2026-01-03 19:27:00,s4047,u2180,Ivory Coast,Smart TV,Series A,1,88,1.44,0.28,1799,3251,
2026-01-03 19:28:00,s4048,u559,Morocco,Android TV,Sport Live,1,69,0.88,0.52,8023,3274,BUFFERING_ERROR
2026-01-03 19:29:00,s4049,u1725,Tunisia,iOS,Documentary D,1,11,0.82,0.51,9566,5046,LOW_BITRATE
2026-01-03 19:30:00,s4050,u878,Morocco,iOS,Sport Live,1,36,0.95,0.05,11440,5468,
2026-01-03 19:31:00,s4051,u1438,Senegal,iOS,Series A,1,11,1.27,0.29,5665,3780,STARTUP_TIMEOUT
2026-01-03 19:32:00,s4052,u2121,Tunisia,Web,Movie C,1,10,1.25,0.13,8671,3792,STARTUP_TIMEOUT
2026-01-03 19:33:00,s4053,u594,Tunisia,iOS,Sport Live,1,12,1.49,0.5,11666,5766,
2026-01-03 19:34:00,s4054,u2083,France,Web,Series A,1,52,0.16,0.08,4477,4494,LOW_BITRATE
2026-01-03 19:35:00,s4055,u963,Tunisia,Mobile,Kids Show,1,14,1.14,0.51,1988,2766,BUFFERING_ERROR
2026-01-03 19:36:00,s4056,u2266,France,Mobile,Kids Show,1,71,0.84,0.51,1026,4566,CDN_ERROR
2026-01-03 19:37:00,s4057,u396,Cameroon,Mobile,Series A,1,23,0.5,0.14,10561,3804,
2026-01-03 19:38:00,s4058,u2070,Senegal,STB,Series A,1,65,1.33,0.38,4492,4217,LOW_BITRATE
2026-01-03 19:39:00,s4059,u1790,Morocco,iOS,Series B,1,42,0.48,0.2,1889,920,CDN_ERROR
2026-01-03 19:40:00,s4060,u2083,Tunisia,Smart TV,Series A,1,24,1.39,0.27,11716,747,LOW_BITRATE
2026-01-03 19:41:00,s4061,u2159,Ivory Coast,STB,Sport Live,1,39,1.18,0.14,8570,3022,LOW_BITRATE
2026-01-03 19:42:00,s4062,u511,Ivory Coast,Mobile,Kids Show,1,57,1.12,0.08,8733,1939,BUFFERING_ERROR
2026-01-03 19:43:00,s4063,u2431,France,Web,Documentary D,1,19,1.42,0.34,1165,2132,AUTH_ERROR
2026-01-03 19:44:00,s4064,u2475,Cameroon,iOS,Movie C,1,78,0.91,0.36,6415,1645,AUTH_ERROR
2026-01-03 19:45:00,s4065,u461,Morocco,Web,Documentary D,1,67,1.19,0.09,1252,899,AUTH_ERROR
2026-01-03 19:46:00,s4066,u423,Senegal,Smart TV,Documentary D,1,35,0.69,0.05,5296,1746,CDN_ERROR
2026-01-03 19:47:00,s4067,u405,Tunisia,iOS,Movie C,1,59,0.55,0.37,1085,5444,BUFFERING_ERROR
2026-01-03 19:48:00,s4068,u2011,Tunisia,iOS,Series B,1,21,0.9,0.48,7716,4454,AUTH_ERROR
2026-01-03 19:49:00,s4069,u365,Senegal,iOS,Sport Live,1,67,0.52,0.28,3487,2587,LOW_BITRATE
2026-01-03 19:50:00,s4070,u2417,Senegal,Mobile,Sport Live,1,79,0.99,0.5,9373,901,STARTUP_TIMEOUT
2026-01-03 19:51:00,s4071,u1020,Ivory Coast,Android TV,Kids Show,1,52,1.33,0.55,7353,1529,
2026-01-03 19:52:00,s4072,u660,France,Web,Sport Live,1,23,0.6,0.07,8606,1699,LOW_BITRATE
2026-01-03 19:53:00,s4073,u1379,Morocco,Web,Series A,1,82,0.04,0.03,1199,1809,
2026-01-03 19:54:00,s4074,u724,Ivory Coast,Android TV,Documentary D,1,55,0.68,0.07,4546,3698,AUTH_ERROR
2026-01-03 19:55:00,s4075,u1235,Ivory Coast,Mobile,Movie C,1,53,0.86,0.53,8870,4894,AUTH_ERROR
2026-01-03 19:56:00,s4076,u216,Cameroon,iOS,Documentary D,1,87,0.41,0.44,2573,1165,
2026-01-03 19:57:00,s4077,u1421,France,Mobile,Movie C,1,26,1.46,0.14,5936,3116,
2026-01-03 19:58:00,s4078,u1428,Cameroon,Web,Documentary D,1,7,0.21,0.45,11978,1904,
2026-01-03 19:59:00,s4079,u2019,Ivory Coast,STB,Kids Show,1,27,1.17,0.22,5788,1060,
2026-01-03 20:00:00,s4080,u2108,Ivory Coast,Smart TV,Series B,1,24,0.72,0.17,3172,1632,BUFFERING_ERROR
2026-01-03 20:01:00,s4081,u1524,Ivory Coast,Smart TV,Documentary D,1,23,0.85,0.47,6245,5283,CDN_ERROR
2026-01-03 20:02:00,s4082,u754,Morocco,STB,Series B,1,42,0.4,0.03,1166,4561,CDN_ERROR
2026-01-03 20:03:00,s4083,u62,Morocco,iOS,Series B,1,22,1.33,0.47,2319,4614,BUFFERING_ERROR
2026-01-03 20:04:00,s4084,u2496,France,STB,Series A,1,86,0.09,0.12,5244,5992,AUTH_ERROR
2026-01-03 20:05:00,s4085,u1381,Tunisia,Mobile,Series B,1,31,0.23,0.17,4144,3518,CDN_ERROR
2026-01-03 20:06:00,s4086,u1894,Morocco,iOS,Kids Show,1,10,0.02,0.21,6684,2126,
2026-01-03 20:07:00,s4087,u1959,France,Web,Documentary D,1,26,0.09,0.13,3066,4686,
2026-01-03 20:08:00,s4088,u601,Cameroon,STB,Series A,1,3,1.47,0.23,10076,4229,STARTUP_TIMEOUT
2026-01-03 20:09:00,s4089,u1,Senegal,Web,Movie C,1,23,0.98,0.01,3010,809,CDN_ERROR
2026-01-03 20:10:00,s4090,u1025,Cameroon,STB,Series B,1,10,0.97,0.47,6062,882,
2026-01-03 20:11:00,s4091,u130,Tunisia,Smart TV,Sport Live,1,58,1.4,0.44,11951,4261,LOW_BITRATE
2026-01-03 20:12:00,s4092,u444,France,Android TV,Series A,1,46,1.18,0.47,539,4054,LOW_BITRATE
2026-01-03 20:13:00,s4093,u1630,Cameroon,Mobile,Series A,1,37,0.09,0.16,9048,2142,STARTUP_TIMEOUT
2026-01-03 20:14:00,s4094,u1695,Morocco,STB,Sport Live,1,12,1.37,0.03,547,2732,
2026-01-03 20:15:00,s4095,u542,Morocco,Mobile,Movie C,1,61,1.4,0.26,7884,5297,LOW_BITRATE
2026-01-03 20:16:00,s4096,u2086,France,Android TV,Movie C,1,36,0.24,0.12,5122,3515,STARTUP_TIMEOUT
2026-01-03 20:17:00,s4097,u400,France,Smart TV,Sport Live,1,39,0.27,0.3,3170,3686,STARTUP_TIMEOUT
2026-01-03 20:18:00,s4098,u999,Morocco,STB,Series A,1,54,1.11,0.05,2146,932,LOW_BITRATE
2026-01-03 20:19:00,s4099,u1599,Ivory Coast,Smart TV,Documentary D,1,59,0.8,0.55,10717,2078,
2026-01-03 20:20:00,s4100,u538,Ivory Coast,Mobile,Movie C,1,7,1.31,0.55,2218,3808,CDN_ERROR
2026-01-03 20:21:00,s4101,u2457,Tunisia,iOS,Movie C,1,89,1.48,0.53,10465,958,AUTH_ERROR
2026-01-03 20:22:00,s4102,u1531,France,Web,Sport Live,1,42,1.19,0.17,6269,4404,
2026-01-03 20:23:00,s4103,u2397,Morocco,Android TV,Series A,1,83,0.18,0.5,10227,2843,
2026-01-03 20:24:00,s4104,u2480,Cameroon,STB,Documentary D,1,87,0.55,0.43,9105,2015,BUFFERING_ERROR
2026-01-03 20:25:00,s4105,u1847,France,Smart TV,Sport Live,1,67,0.56,0.49,7363,4057,STARTUP_TIMEOUT
2026-01-03 20:26:00,s4106,u794,Cameroon,Web,Series A,1,37,1.29,0.18,11870,4376,
2026-01-03 20:27:00,s4107,u904,Ivory Coast,iOS,Series B,1,76,0.91,0.03,8586,4538,BUFFERING_ERROR
2026-01-03 20:28:00,s4108,u1158,Tunisia,Mobile,Documentary D,1,63,0.48,0.28,8896,2515,AUTH_ERROR
2026-01-03 20:29:00,s4109,u253,Cameroon,STB,Series B,1,64,1.21,0.21,10070,2824,BUFFERING_ERROR
2026-01-03 20:30:00,s4110,u458,Senegal,Web,Series B,1,77,0.55,0.07,1028,3377,LOW_BITRATE
2026-01-03 20:31:00,s4111,u1717,Ivory Coast,Mobile,Documentary D,1,7,0.55,0.23,6219,3733,
2026-01-03 20:32:00,s4112,u2103,Cameroon,iOS,Sport Live,1,68,1.34,0.3,9792,1132,
2026-01-03 20:33:00,s4113,u640,France,Smart TV,Sport Live,1,3,1.29,0.12,2267,3296,
2026-01-03 20:34:00,s4114,u1536,Senegal,Android TV,Kids Show,1,80,0.14,0.44,8092,2179,
2026-01-03 20:35:00,s4115,u1103,Ivory Coast,Mobile,Series A,1,74,1.05,0.19,11268,437,BUFFERING_ERROR
2026-01-03 20:36:00,s4116,u2482,Cameroon,iOS,Movie C,1,72,0.89,0.04,10209,4038,
2026-01-03 20:37:00,s4117,u1230,Cameroon,Android TV,Documentary D,1,22,0.89,0.08,6977,5466,LOW_BITRATE
2026-01-03 20:38:00,s4118,u749,Cameroon,STB,Series A,1,16,1.36,0.31,5446,2858,CDN_ERROR
2026-01-03 20:39:00,s4119,u913,Morocco,STB,Sport Live,1,83,1.35,0.06,11688,3297,LOW_BITRATE
2026-01-03 20:40:00,s4120,u1472,Cameroon,STB,Movie C,1,49,0.75,0.38,8501,1615,
2026-01-03 20:41:00,s4121,u1002,Cameroon,Web,Series B,1,64,0.92,0.55,8516,657,STARTUP_TIMEOUT
2026-01-03 20:42:00,s4122,u81,Senegal,Mobile,Series A,1,43,0.89,0.28,5730,471,STARTUP_TIMEOUT
2026-01-03 20:43:00,s4123,u380,Tunisia,iOS,Series A,1,33,1.24,0.11,10755,2420,CDN_ERROR
2026-01-03 20:44:00,s4124,u548,France,Android TV,Kids Show,1,86,0.76,0.42,4956,5719,
2026-01-03 20:45:00,s4125,u1039,Ivory Coast,Mobile,Movie C,1,28,0.69,0.27,10757,3774,
2026-01-03 20:46:00,s4126,u1337,Senegal,Mobile,Series B,1,75,0.02,0.29,5204,3088,STARTUP_TIMEOUT
2026-01-03 20:47:00,s4127,u2463,Senegal,iOS,Movie C,1,38,1.17,0.55,5075,2712,
2026-01-03 20:48:00,s4128,u1868,Morocco,Web,Documentary D,1,38,0.41,0.33,10355,5815,
2026-01-03 20:49:00,s4129,u2446,France,Mobile,Documentary D,1,38,0.95,0.52,8775,1545,CDN_ERROR
2026-01-03 20:50:00,s4130,u2151,Tunisia,Web,Movie C,1,62,0.42,0.06,2617,1777,
2026-01-03 20:51:00,s4131,u32,Senegal,Web,Kids Show,1,55,0.18,0.25,1475,2402,
2026-01-03 20:52:00,s4132,u597,Cameroon,iOS,Documentary D,1,9,1.47,0.02,6804,3173,
2026-01-03 20:53:00,s4133,u2453,Morocco,iOS,Series A,1,61,0.43,0.16,5240,4484,
2026-01-03 20:54:00,s4134,u1765,Tunisia,Android TV,Documentary D,1,87,1.29,0.54,9074,4936,CDN_ERROR
2026-01-03 20:55:00,s4135,u1166,Tunisia,Android TV,Sport Live,1,3,1.36,0.44,4210,1658,AUTH_ERROR
2026-01-03 20:56:00,s4136,u48,Tunisia,Web,Movie C,1,65,1.21,0.21,9600,5455,
2026-01-03 20:57:00,s4137,u1786,France,Android TV,Series A,1,25,0.85,0.46,3611,4288,AUTH_ERROR
2026-01-03 20:58:00,s4138,u2073,France,Mobile,Movie C,1,16,1.43,0.18,8570,4329,
2026-01-03 20:59:00,s4139,u1533,Cameroon,Web,Series B,1,10,0.76,0.37,1014,4640,
2026-01-03 21:00:00,s4140,u1409,Ivory Coast,Smart TV,Documentary D,1,18,0.94,0.06,9565,1523,
2026-01-03 21:01:00,s4141,u1824,Tunisia,Web,Documentary D,1,50,1.42,0.33,10269,2444,
2026-01-03 21:02:00,s4142,u1400,Ivory Coast,Smart TV,Kids Show,1,28,1.21,0.22,11740,4596,
2026-01-03 21:03:00,s4143,u1981,Tunisia,Smart TV,Sport Live,1,43,0.6,0.05,3914,1105,
2026-01-03 21:04:00,s4144,u1461,Cameroon,Android TV,Sport Live,1,24,0.4,0.29,9530,4690,
2026-01-03 21:05:00,s4145,u2337,France,Smart TV,Movie C,1,30,1.36,0.28,10659,2330,
2026-01-03 21:06:00,s4146,u507,Morocco,Web,Movie C,1,41,0.54,0.24,9086,5208,AUTH_ERROR
2026-01-03 21:07:00,s4147,u1114,Morocco,Web,Documentary D,1,31,1.23,0.34,7359,4387,BUFFERING_ERROR
2026-01-03 21:08:00,s4148,u1867,Cameroon,iOS,Series B,1,72,0.46,0.35,1404,3512,BUFFERING_ERROR
2026-01-03 21:09:00,s4149,u1559,Cameroon,iOS,Kids Show,1,73,0.52,0.44,8850,5865,LOW_BITRATE
2026-01-03 21:10:00,s4150,u551,Ivory Coast,Smart TV,Kids Show,1,51,1.08,0.22,1403,1214,LOW_BITRATE
2026-01-03 21:11:00,s4151,u1465,Ivory Coast,Mobile,Series A,1,47,1.47,0.14,11988,1430,
2026-01-03 21:12:00,s4152,u1527,Senegal,Smart TV,Sport Live,1,74,0.33,0.26,6934,1365,BUFFERING_ERROR
2026-01-03 21:13:00,s4153,u2337,Morocco,Android TV,Series A,1,76,0.69,0.1,561,5265,AUTH_ERROR
2026-01-03 21:14:00,s4154,u1166,Ivory Coast,Smart TV,Movie C,1,67,1.49,0.45,8674,4447,
2026-01-03 21:15:00,s4155,u2496,Senegal,Smart TV,Kids Show,1,47,0.16,0.04,2531,5175,STARTUP_TIMEOUT
2026-01-03 21:16:00,s4156,u1282,Morocco,Web,Series B,1,77,0.19,0.41,5804,3444,
2026-01-03 21:17:00,s4157,u1680,Tunisia,Web,Kids Show,1,42,1.08,0.03,10288,4658,STARTUP_TIMEOUT
2026-01-03 21:18:00,s4158,u1307,Morocco,Smart TV,Kids Show,1,47,1.18,0.04,6658,1266,LOW_BITRATE
2026-01-03 21:19:00,s4159,u1978,Morocco,iOS,Documentary D,1,21,0.3,0.28,3268,793,
2026-01-03 21:20:00,s4160,u283,Senegal,STB,Series A,1,23,0.31,0.07,856,4899,CDN_ERROR
2026-01-03 21:21:00,s4161,u1693,Ivory Coast,STB,Movie C,1,39,0.28,0.28,1180,5833,CDN_ERROR
2026-01-03 21:22:00,s4162,u790,Tunisia,Mobile,Sport Live,1,9,0.87,0.28,4735,1054,
2026-01-03 21:23:00,s4163,u1338,Tunisia,iOS,Documentary D,1,38,0.93,0.43,10774,3947,
2026-01-03 21:24:00,s4164,u1411,Morocco,STB,Series A,1,8,1.44,0.42,1416,1498,AUTH_ERROR
2026-01-03 21:25:00,s4165,u1705,Cameroon,Android TV,Series A,1,71,0.43,0.03,5441,1675,LOW_BITRATE
2026-01-03 21:26:00,s4166,u159,France,Mobile,Sport Live,1,58,1.15,0.09,3974,4497,
2026-01-03 21:27:00,s4167,u134,France,iOS,Movie C,1,6,0.32,0.13,5597,766,STARTUP_TIMEOUT
2026-01-03 21:28:00,s4168,u2091,Senegal,Web,Documentary D,1,5,0.68,0.38,7653,2308,
2026-01-03 21:29:00,s4169,u1327,France,iOS,Series B,1,31,0.13,0.41,926,1330,STARTUP_TIMEOUT
2026-01-03 21:30:00,s4170,u174,France,Web,Series B,1,45,0.28,0.06,7957,765,STARTUP_TIMEOUT
2026-01-03 21:31:00,s4171,u1806,Ivory Coast,Web,Kids Show,1,40,1.41,0.15,1977,3715,
2026-01-03 21:32:00,s4172,u1177,Morocco,Smart TV,Series B,1,7,0.65,0.28,4912,4819,
2026-01-03 21:33:00,s4173,u645,Ivory Coast,Smart TV,Documentary D,1,65,1.34,0.04,1794,4190,
2026-01-03 21:34:00,s4174,u1153,France,iOS,Movie C,1,57,0.09,0.46,1968,604,
2026-01-03 21:35:00,s4175,u1646,Cameroon,Mobile,Documentary D,1,1,1.39,0.23,2824,3064,BUFFERING_ERROR
2026-01-03 21:36:00,s4176,u961,France,iOS,Series B,1,53,0.31,0.43,9916,4041,AUTH_ERROR
2026-01-03 21:37:00,s4177,u1007,Morocco,STB,Documentary D,1,65,0.59,0.08,11588,2727,CDN_ERROR
2026-01-03 21:38:00,s4178,u132,Ivory Coast,iOS,Series A,1,43,0.31,0.14,9968,829,BUFFERING_ERROR
2026-01-03 21:39:00,s4179,u2208,Cameroon,Mobile,Series A,1,4,1.36,0.41,1021,1305,BUFFERING_ERROR
2026-01-03 21:40:00,s4180,u781,Ivory Coast,Web,Series A,1,82,1.11,0.17,8044,4392,AUTH_ERROR
2026-01-03 21:41:00,s4181,u969,Ivory Coast,iOS,Movie C,1,14,0.79,0.1,11836,1213,
2026-01-03 21:42:00,s4182,u1603,France,Mobile,Sport Live,1,1,0.63,0.07,3621,3553,BUFFERING_ERROR
2026-01-03 21:43:00,s4183,u1543,Tunisia,Smart TV,Movie C,1,20,1.43,0.49,1867,4755,CDN_ERROR
2026-01-03 21:44:00,s4184,u2238,Morocco,Mobile,Kids Show,1,34,0.29,0.25,10881,4733,STARTUP_TIMEOUT
2026-01-03 21:45:00,s4185,u1682,Senegal,iOS,Documentary D,1,8,1.08,0.51,10615,3254,LOW_BITRATE
2026-01-03 21:46:00,s4186,u1180,Cameroon,Web,Movie C,1,6,0.16,0.03,9647,5740,
2026-01-03 21:47:00,s4187,u653,Senegal,Web,Documentary D,1,36,0.41,0.45,2238,4018,
2026-01-03 21:48:00,s4188,u1783,Cameroon,Mobile,Kids Show,1,69,0.51,0.06,9544,5100,STARTUP_TIMEOUT
2026-01-03 21:49:00,s4189,u1366,Cameroon,Smart TV,Series B,1,22,0.34,0.45,6255,5400,
2026-01-03 21:50:00,s4190,u370,Ivory Coast,STB,Series A,1,81,0.45,0.04,5807,3458,
2026-01-03 21:51:00,s4191,u1513,Morocco,Web,Movie C,1,55,0.76,0.48,4332,5362,
2026-01-03 21:52:00,s4192,u2175,Cameroon,Web,Kids Show,1,19,1.07,0.25,9082,4745,AUTH_ERROR
2026-01-03 21:53:00,s4193,u1757,Cameroon,Smart TV,Series B,1,63,1.16,0.39,6842,4696,STARTUP_TIMEOUT
2026-01-03 21:54:00,s4194,u20,Ivory Coast,Web,Documentary D,1,77,0.41,0.13,8412,2116,LOW_BITRATE
2026-01-03 21:55:00,s4195,u466,Cameroon,Android TV,Sport Live,1,56,0.86,0.32,4496,5170,CDN_ERROR
2026-01-03 21:56:00,s4196,u251,Tunisia,iOS,Series B,1,74,1.29,0.2,8027,2413,BUFFERING_ERROR
2026-01-03 21:57:00,s4197,u2395,Tunisia,Android TV,Documentary D,1,18,1.12,0.11,1956,3308,LOW_BITRATE
2026-01-03 21:58:00,s4198,u1460,Morocco,Smart TV,Sport Live,1,77,0.32,0.5,10413,4032,AUTH_ERROR
2026-01-03 21:59:00,s4199,u427,Ivory Coast,Android TV,Sport Live,1,54,0.02,0.25,8689,1220,
2026-01-03 22:00:00,s4200,u2141,France,Mobile,Series A,1,15,0.2,0.18,10602,1966,LOW_BITRATE
2026-01-03 22:01:00,s4201,u1044,Morocco,Android TV,Series A,1,64,0.6,0.35,3173,5368,CDN_ERROR
2026-01-03 22:02:00,s4202,u1347,France,Mobile,Sport Live,1,60,0.64,0.3,3586,3260,
2026-01-03 22:03:00,s4203,u1027,Senegal,STB,Series A,1,19,0.01,0.34,7482,4817,BUFFERING_ERROR
2026-01-03 22:04:00,s4204,u112,Cameroon,STB,Sport Live,1,58,1.31,0.51,1853,3055,CDN_ERROR
2026-01-03 22:05:00,s4205,u144,Senegal,STB,Series B,1,45,0.75,0.34,5435,4655,AUTH_ERROR
2026-01-03 22:06:00,s4206,u737,Cameroon,Mobile,Sport Live,1,20,0.58,0.3,3988,1324,AUTH_ERROR
2026-01-03 22:07:00,s4207,u1773,Ivory Coast,Web,Series B,1,1,0.64,0.45,1597,1391,CDN_ERROR
2026-01-03 22:08:00,s4208,u2053,Cameroon,STB,Movie C,1,67,0.49,0.37,580,2743,CDN_ERROR
2026-01-03 22:09:00,s4209,u964,France,Mobile,Series A,1,15,0.07,0.22,9165,1159,CDN_ERROR
2026-01-03 22:10:00,s4210,u1843,Tunisia,STB,Sport Live,1,16,1.19,0.16,5856,1750,STARTUP_TIMEOUT
2026-01-03 22:11:00,s4211,u1064,Tunisia,STB,Series A,1,78,0.05,0.44,1005,3428,
2026-01-03 22:12:00,s4212,u901,Morocco,Mobile,Movie C,1,89,0.52,0.07,4157,1212,CDN_ERROR
2026-01-03 22:13:00,s4213,u143,Tunisia,Android TV,Kids Show,1,74,0.89,0.32,5877,3347,STARTUP_TIMEOUT
2026-01-03 22:14:00,s4214,u896,France,Smart TV,Documentary D,1,78,1.23,0.12,9040,2132,STARTUP_TIMEOUT
2026-01-03 22:15:00,s4215,u1416,Cameroon,Android TV,Movie C,1,76,0.92,0.41,5910,4990,BUFFERING_ERROR
2026-01-03 22:16:00,s4216,u551,Ivory Coast,iOS,Documentary D,1,65,1.41,0.34,7744,4801,
2026-01-03 22:17:00,s4217,u2066,Morocco,Android TV,Series B,1,59,0.33,0.15,7178,662,
2026-01-03 22:18:00,s4218,u394,Ivory Coast,STB,Movie C,1,63,0.82,0.3,9940,5838,
2026-01-03 22:19:00,s4219,u1548,Ivory Coast,Android TV,Series A,1,23,1.45,0.46,768,5483,AUTH_ERROR
2026-01-03 22:20:00,s4220,u2384,Ivory Coast,Mobile,Kids Show,1,44,0.05,0.51,1773,2728,LOW_BITRATE
2026-01-03 22:21:00,s4221,u2159,Senegal,Mobile,Kids Show,1,51,0.11,0.17,10569,4259,BUFFERING_ERROR
2026-01-03 22:22:00,s4222,u284,Senegal,Web,Series B,1,86,0.23,0.12,9744,707,LOW_BITRATE
2026-01-03 22:23:00,s4223,u490,Tunisia,Mobile,Series A,1,19,0.46,0.29,7136,2468,AUTH_ERROR
2026-01-03 22:24:00,s4224,u2134,Tunisia,Android TV,Movie C,1,47,1.24,0.43,7754,5486,AUTH_ERROR
2026-01-03 22:25:00,s4225,u2033,Morocco,Web,Documentary D,1,15,0.87,0.4,11547,3500,LOW_BITRATE
2026-01-03 22:26:00,s4226,u1651,Tunisia,Web,Series B,1,25,0.4,0.44,6753,488,
2026-01-03 22:27:00,s4227,u1024,Morocco,iOS,Kids Show,1,88,0.88,0.15,9828,933,STARTUP_TIMEOUT
2026-01-03 22:28:00,s4228,u1204,France,STB,Sport Live,1,31,1.35,0.2,7101,517,
2026-01-03 22:29:00,s4229,u987,Tunisia,Mobile,Series A,1,44,1.2,0.21,10546,5475,
2026-01-03 22:30:00,s4230,u432,France,iOS,Series B,1,2,1.46,0.18,1880,2549,
2026-01-03 22:31:00,s4231,u60,France,iOS,Series B,1,67,0.5,0.53,8956,2718,
2026-01-03 22:32:00,s4232,u687,Senegal,Smart TV,Movie C,1,12,0.83,0.06,6219,5292,STARTUP_TIMEOUT
