timestamp,operator,country,bundle_name,platform,content_title,views,watch_time_minutes,revenue,bundle_price,usage_mb,arpu_uplift,churn_risk,buffering_ratio,startup_time_ms,error_code
2026-01-02 12:45:00,Moov,Morocco,OTT Weekly Pass,Web,Series A,1,104,8.79,14.99,999,1.83,Medium,0.16,6310,
2026-01-02 12:46:00,MTN,Rwanda,Family Entertainment,Smart TV,Kids Show,1,109,2.26,4.99,3074,2.08,High,0.14,5244,LOW_BITRATE
2026-01-02 12:47:00,Moov,Cameroon,OTT Weekly Pass,Web,Documentary D,1,29,3.26,4.99,2677,0.28,High,0.27,3330,AUTH_ERROR
2026-01-02 12:48:00,Airtel,Ivory Coast,OTT Daily Pass,Mobile,Movie C,1,3,1.14,1.99,1470,3.33,High,0.28,2252,LOW_BITRATE
2026-01-02 12:49:00,Moov,Rwanda,Premium Sports Bundle,Mobile,Sport Live,1,89,6.71,9.99,4119,3.27,High,0.13,5594,LOW_BITRATE
2026-01-02 12:50:00,Vodacom,Ivory Coast,OTT Weekly Pass,Mobile,Movie C,1,77,6.81,14.99,4832,2.26,Low,0.24,6021,
2026-01-02 12:51:00,Airtel,Senegal,Family Entertainment,Smart TV,Sport Live,1,97,0.81,1.99,150,3.46,High,0.28,5606,LOW_BITRATE
2026-01-02 12:52:00,Moov,Rwanda,OTT Daily Pass,Web,Kids Show,1,101,7.84,14.99,377,1.4,High,0.18,1644,BUFFERING_ERROR
2026-01-02 12:53:00,Vodacom,Cameroon,OTT Daily Pass,Smart TV,Documentary D,1,46,2.6,4.99,4739,2.22,Medium,0.21,8763,
2026-01-02 12:54:00,Orange,Ivory Coast,Family Entertainment,Web,Kids Show,1,18,4.75,14.99,4876,2.97,High,0.25,7087,
2026-01-02 12:55:00,MTN,Morocco,Zero-Rating Bundle,STB,Kids Show,1,54,7.59,14.99,3980,0.71,Medium,0.1,8014,
2026-01-02 12:56:00,MTN,Ivory Coast,OTT Weekly Pass,Mobile,Series A,1,120,2.01,4.99,3192,1.47,Medium,0.07,8088,
2026-01-02 12:57:00,Airtel,Rwanda,Family Entertainment,Mobile,Documentary D,1,50,5.44,9.99,2089,1.29,High,0.43,7270,
2026-01-02 12:58:00,Moov,Rwanda,Premium Sports Bundle,STB,Documentary D,1,112,3.39,9.99,4710,0.74,Low,0.11,6830,
2026-01-02 12:59:00,Airtel,Senegal,Zero-Rating Bundle,STB,Kids Show,1,118,2.37,4.99,3512,1.12,Low,0.31,8889,
2026-01-02 13:00:00,MTN,Ivory Coast,OTT Weekly Pass,Web,Series A,1,32,1.32,1.99,596,1.1,High,0.09,4750,
2026-01-02 13:01:00,Moov,Ivory Coast,OTT Weekly Pass,STB,Series A,1,63,2.36,4.99,796,1.61,Low,0.26,3944,
2026-01-02 13:02:00,Moov,Rwanda,OTT Weekly Pass,STB,Sport Live,1,29,2.1,4.99,2980,1.64,High,0.34,3773,
2026-01-02 13:03:00,Vodacom,Cameroon,Family Entertainment,Smart TV,Series A,1,75,0.97,1.99,918,0.54,High,0.11,8733,
2026-01-02 13:04:00,Moov,Ivory Coast,OTT Weekly Pass,Mobile,Movie C,1,67,4.74,14.99,3158,2.75,Low,0.35,1425,
2026-01-02 13:05:00,Moov,Ivory Coast,Family Entertainment,Mobile,Documentary D,1,23,6.89,9.99,4615,2.8,Low,0.17,6274,LOW_BITRATE
2026-01-02 13:06:00,Vodacom,Benin,OTT Daily Pass,Mobile,Sport Live,1,105,5.02,14.99,3677,1.5,Medium,0.07,6994,
2026-01-02 13:07:00,Airtel,Morocco,OTT Weekly Pass,Mobile,Movie C,1,47,5.87,14.99,4412,3.24,Medium,0.15,8730,BUFFERING_ERROR
2026-01-02 13:08:00,Airtel,Morocco,Zero-Rating Bundle,Mobile,Series A,1,44,6.49,9.99,896,1.89,Low,0.04,4633,LOW_BITRATE
2026-01-02 13:09:00,Orange,Ivory Coast,OTT Weekly Pass,STB,Movie C,1,55,7.04,14.99,677,0.62,High,0.29,5872,
2026-01-02 13:10:00,MTN,Ivory Coast,Premium Sports Bundle,Mobile,Documentary D,1,8,1.61,4.99,1739,0.34,Low,0.38,8715,BUFFERING_ERROR
2026-01-02 13:11:00,Vodacom,Benin,OTT Daily Pass,Mobile,Sport Live,1,46,5.4,9.99,4016,1.53,Medium,0.41,616,LOW_BITRATE
2026-01-02 13:12:00,Vodacom,Senegal,OTT Daily Pass,Smart TV,Series A,1,30,1.32,1.99,2440,1.82,Low,0.21,8406,
2026-01-02 13:13:00,Airtel,Morocco,OTT Weekly Pass,STB,Series A,1,12,6.09,9.99,3269,1.89,High,0.24,1549,
2026-01-02 13:14:00,Vodacom,Rwanda,OTT Daily Pass,Smart TV,Series A,1,31,3.48,4.99,2159,1.36,Medium,0.23,2144,
2026-01-02 13:15:00,MTN,Rwanda,Premium Sports Bundle,Mobile,Series A,1,104,0.8,1.99,4856,0.65,High,0.35,2392,BUFFERING_ERROR
2026-01-02 13:16:00,MTN,Benin,Family Entertainment,Web,Series A,1,25,0.62,1.99,1955,3.4,High,0.39,902,
2026-01-02 13:17:00,MTN,Rwanda,Premium Sports Bundle,Smart TV,Series A,1,60,6.85,9.99,2065,1.85,High,0.45,7646,AUTH_ERROR
2026-01-02 13:18:00,Moov,Benin,OTT Daily Pass,Smart TV,Documentary D,1,90,1.08,1.99,3299,0.11,Low,0.37,7490,AUTH_ERROR
2026-01-02 13:19:00,MTN,Morocco,OTT Daily Pass,Web,Movie C,1,26,9.16,14.99,1667,2.41,Low,0.39,1938,
2026-01-02 13:20:00,Orange,Ivory Coast,Family Entertainment,STB,Kids Show,1,76,4.81,9.99,3890,2.69,High,0.17,6307,
2026-01-02 13:21:00,Vodacom,Ivory Coast,Premium Sports Bundle,Web,Kids Show,1,100,5.66,9.99,3004,2.55,Low,0.25,4867,BUFFERING_ERROR
2026-01-02 13:22:00,Orange,Benin,Premium Sports Bundle,Smart TV,Series A,1,23,2.89,4.99,2527,2.09,High,0.27,8881,
2026-01-02 13:23:00,Airtel,Morocco,Family Entertainment,Web,Movie C,1,54,0.82,1.99,1915,1.82,Low,0.4,1128,LOW_BITRATE
2026-01-02 13:24:00,Vodacom,Cameroon,Premium Sports Bundle,Smart TV,Movie C,1,45,1.9,4.99,139,1.23,High,0.33,5238,
2026-01-02 13:25:00,Airtel,Morocco,Zero-Rating Bundle,Web,Kids Show,1,42,3.17,4.99,2734,0.25,Low,0.08,2789,AUTH_ERROR
2026-01-02 13:26:00,Moov,Ivory Coast,OTT Weekly Pass,Web,Documentary D,1,80,2.07,4.99,3477,2.23,Medium,0.39,4338,
2026-01-02 13:27:00,MTN,Benin,Family Entertainment,STB,Series A,1,111,3.29,4.99,4318,0.43,High,0.14,1679,AUTH_ERROR
2026-01-02 13:28:00,Airtel,Senegal,OTT Weekly Pass,Web,Sport Live,1,72,4.49,9.99,3824,2.0,High,0.03,1148,AUTH_ERROR
2026-01-02 13:29:00,Vodacom,Benin,OTT Daily Pass,Mobile,Kids Show,1,95,1.27,1.99,2269,3.02,Low,0.4,4647,
2026-01-02 13:30:00,Moov,Benin,OTT Daily Pass,Mobile,Series A,1,95,4.52,9.99,2862,1.27,Medium,0.37,1897,LOW_BITRATE
2026-01-02 13:31:00,Moov,Morocco,Zero-Rating Bundle,Web,Kids Show,1,50,1.17,1.99,810,0.74,Medium,0.44,8554,LOW_BITRATE
2026-01-02 13:32:00,Vodacom,Rwanda,Family Entertainment,Mobile,Kids Show,1,70,3.31,4.99,2036,2.03,Low,0.11,6142,
2026-01-02 13:33:00,Airtel,Ivory Coast,OTT Weekly Pass,Mobile,Sport Live,1,17,5.46,9.99,2566,2.57,Low,0.09,7449,LOW_BITRATE
2026-01-02 13:34:00,Airtel,Benin,Zero-Rating Bundle,Smart TV,Documentary D,1,15,6.0,14.99,2117,1.2,Low,0.07,2467,BUFFERING_ERROR
2026-01-02 13:35:00,Airtel,Morocco,OTT Daily Pass,Web,Documentary D,1,92,1.34,1.99,2205,2.98,Low,0.29,6838,
2026-01-02 13:36:00,Orange,Senegal,Zero-Rating Bundle,Web,Documentary D,1,112,2.79,4.99,1745,1.51,Low,0.11,5804,BUFFERING_ERROR
2026-01-02 13:37:00,Orange,Ivory Coast,Family Entertainment,STB,Sport Live,1,84,1.13,1.99,2058,3.41,Low,0.42,1217,AUTH_ERROR
2026-01-02 13:38:00,MTN,Senegal,OTT Weekly Pass,Smart TV,Series A,1,54,0.82,1.99,404,2.34,Medium,0.33,3290,
2026-01-02 13:39:00,Orange,Rwanda,OTT Weekly Pass,Smart TV,Movie C,1,88,1.08,1.99,108,1.64,High,0.15,6861,
2026-01-02 13:40:00,MTN,Morocco,OTT Daily Pass,Mobile,Series A,1,30,3.43,9.99,4865,2.56,High,0.25,1377,
2026-01-02 13:41:00,Airtel,Senegal,Zero-Rating Bundle,Web,Series A,1,10,2.04,4.99,2415,1.5,Medium,0.28,6543,
2026-01-02 13:42:00,Orange,Senegal,Premium Sports Bundle,Web,Movie C,1,94,4.57,9.99,4147,0.87,Low,0.35,1118,LOW_BITRATE
2026-01-02 13:43:00,Moov,Ivory Coast,Premium Sports Bundle,Smart TV,Documentary D,1,14,3.39,4.99,3304,1.0,Medium,0.45,5721,BUFFERING_ERROR
2026-01-02 13:44:00,Moov,Cameroon,Family Entertainment,Mobile,Sport Live,1,84,1.1,1.99,3943,1.51,Low,0.18,8663,
2026-01-02 13:45:00,Moov,Ivory Coast,Zero-Rating Bundle,Smart TV,Documentary D,1,8,1.61,4.99,4341,2.02,Low,0.41,8114,
2026-01-02 13:46:00,Airtel,Cameroon,Family Entertainment,Web,Series A,1,119,2.34,4.99,3322,1.6,Low,0.24,4692,
2026-01-02 13:47:00,MTN,Rwanda,Zero-Rating Bundle,Smart TV,Kids Show,1,81,6.63,14.99,327,1.03,Medium,0.07,6488,
2026-01-02 13:48:00,MTN,Ivory Coast,Premium Sports Bundle,Web,Movie C,1,83,3.6,9.99,3868,1.79,Medium,0.33,2695,BUFFERING_ERROR
2026-01-02 13:49:00,Orange,Cameroon,Zero-Rating Bundle,Smart TV,Series A,1,59,1.9,4.99,1602,3.38,Low,0.14,8680,BUFFERING_ERROR
2026-01-02 13:50:00,Moov,Senegal,OTT Weekly Pass,Smart TV,Series A,1,38,3.37,4.99,3289,0.67,Low,0.16,4918,LOW_BITRATE
2026-01-02 13:51:00,MTN,Ivory Coast,OTT Weekly Pass,Web,Documentary D,1,117,1.18,1.99,3510,3.49,High,0.26,1345,LOW_BITRATE
2026-01-02 13:52:00,Vodacom,Morocco,Zero-Rating Bundle,Web,Sport Live,1,6,4.87,14.99,1028,2.93,High,0.12,2918,
2026-01-02 13:53:00,Vodacom,Morocco,OTT Weekly Pass,STB,Movie C,1,1,0.62,1.99,3149,1.98,Low,0.02,7417,BUFFERING_ERROR
2026-01-02 13:54:00,MTN,Benin,OTT Weekly Pass,STB,Sport Live,1,76,2.08,4.99,3153,0.94,High,0.31,8536,
2026-01-02 13:55:00,MTN,Senegal,Zero-Rating Bundle,Smart TV,Kids Show,1,79,7.57,14.99,3378,0.93,High,0.19,4015,AUTH_ERROR
2026-01-02 13:56:00,Vodacom,Ivory Coast,Family Entertainment,Mobile,Movie C,1,85,7.17,14.99,452,2.87,High,0.28,3221,LOW_BITRATE
2026-01-02 13:57:00,Vodacom,Benin,OTT Weekly Pass,STB,Kids Show,1,110,3.75,9.99,3413,1.79,High,0.14,2781,
2026-01-02 13:58:00,MTN,Ivory Coast,Family Entertainment,Smart TV,Series A,1,68,0.76,1.99,4788,1.52,Low,0.25,1759,LOW_BITRATE
2026-01-02 13:59:00,Airtel,Senegal,Premium Sports Bundle,STB,Series A,1,28,4.2,9.99,513,3.11,High,0.26,6416,BUFFERING_ERROR
2026-01-02 14:00:00,Airtel,Cameroon,Family Entertainment,Smart TV,Movie C,1,40,6.73,9.99,4856,2.38,High,0.19,4033,BUFFERING_ERROR
2026-01-02 14:01:00,Orange,Benin,OTT Weekly Pass,STB,Sport Live,1,116,3.35,4.99,4803,2.2,Low,0.32,5247,
2026-01-02 14:02:00,Orange,Benin,Premium Sports Bundle,STB,Documentary D,1,50,4.74,14.99,4166,2.37,Medium,0.39,2105,
2026-01-02 14:03:00,MTN,Senegal,Family Entertainment,Smart TV,Movie C,1,1,1.23,1.99,605,1.26,High,0.16,7056,LOW_BITRATE
2026-01-02 14:04:00,Vodacom,Ivory Coast,Premium Sports Bundle,Web,Movie C,1,21,0.88,1.99,640,1.49,High,0.13,3545,BUFFERING_ERROR
2026-01-02 14:05:00,Orange,Benin,OTT Daily Pass,Smart TV,Kids Show,1,119,1.37,1.99,2176,1.73,High,0.04,1188,
2026-01-02 14:06:00,Moov,Senegal,OTT Weekly Pass,Web,Sport Live,1,22,1.01,1.99,4503,0.53,Low,0.39,4195,
2026-01-02 14:07:00,Moov,Rwanda,Family Entertainment,Smart TV,Documentary D,1,36,2.41,4.99,3461,0.93,High,0.19,5358,BUFFERING_ERROR
2026-01-02 14:08:00,MTN,Cameroon,Family Entertainment,Mobile,Documentary D,1,83,1.11,1.99,1259,1.35,Low,0.21,3923,AUTH_ERROR
2026-01-02 14:09:00,Moov,Benin,OTT Weekly Pass,Smart TV,Documentary D,1,91,1.08,1.99,223,1.48,Medium,0.34,2387,
2026-01-02 14:10:00,Vodacom,Ivory Coast,Family Entertainment,Smart TV,Sport Live,1,69,6.01,14.99,3678,0.76,Low,0.22,6212,
2026-01-02 14:11:00,MTN,Rwanda,Family Entertainment,STB,Movie C,1,120,2.75,4.99,2911,0.31,Low,0.36,2284,LOW_BITRATE
2026-01-02 14:12:00,Moov,Ivory Coast,OTT Weekly Pass,Mobile,Series A,1,21,7.98,14.99,4698,2.36,Low,0.14,7495,
2026-01-02 14:13:00,Moov,Benin,OTT Daily Pass,Web,Movie C,1,89,10.38,14.99,2954,3.42,Medium,0.33,4486,AUTH_ERROR
2026-01-02 14:14:00,MTN,Rwanda,Premium Sports Bundle,Smart TV,Documentary D,1,64,5.7,14.99,3000,1.45,Medium,0.15,5860,
2026-01-02 14:15:00,Airtel,Cameroon,Family Entertainment,Web,Sport Live,1,72,1.96,4.99,2961,0.85,High,0.14,5272,AUTH_ERROR
2026-01-02 14:16:00,Orange,Rwanda,OTT Daily Pass,STB,Series A,1,112,6.9,14.99,3705,0.35,High,0.42,1191,LOW_BITRATE
2026-01-02 14:17:00,Vodacom,Cameroon,Zero-Rating Bundle,Mobile,Series A,1,97,9.19,14.99,1396,3.06,Medium,0.11,8411,
2026-01-02 14:18:00,Vodacom,Rwanda,Zero-Rating Bundle,Web,Movie C,1,30,3.2,4.99,1874,3.3,Medium,0.27,7515,LOW_BITRATE
2026-01-02 14:19:00,MTN,Cameroon,OTT Weekly Pass,Smart TV,Series A,1,72,3.33,4.99,3885,2.33,Low,0.16,6173,LOW_BITRATE
2026-01-02 14:20:00,Vodacom,Rwanda,OTT Daily Pass,STB,Sport Live,1,117,0.68,1.99,1876,1.61,Medium,0.04,3389,
2026-01-02 14:21:00,Orange,Ivory Coast,OTT Daily Pass,STB,Sport Live,1,69,3.01,4.99,4169,0.67,Medium,0.13,6971,
2026-01-02 14:22:00,Moov,Cameroon,Premium Sports Bundle,Smart TV,Sport Live,1,36,4.7,9.99,3646,0.24,Low,0.37,7203,BUFFERING_ERROR
2026-01-02 14:23:00,Vodacom,Ivory Coast,Premium Sports Bundle,STB,Sport Live,1,56,0.86,1.99,1856,2.46,High,0.03,4380,
2026-01-02 14:24:00,MTN,Benin,Family Entertainment,Smart TV,Documentary D,1,36,9.42,14.99,2518,2.18,High,0.32,5478,AUTH_ERROR
2026-01-02 14:25:00,Vodacom,Cameroon,OTT Weekly Pass,Mobile,Series A,1,10,3.3,9.99,3105,3.42,Medium,0.16,833,AUTH_ERROR
2026-01-02 14:26:00,Orange,Rwanda,OTT Daily Pass,Smart TV,Kids Show,1,58,2.47,4.99,1372,0.97,High,0.18,7409,BUFFERING_ERROR
2026-01-02 14:27:00,Vodacom,Cameroon,OTT Daily Pass,STB,Sport Live,1,89,1.64,4.99,463,2.5,Medium,0.26,6813,LOW_BITRATE
2026-01-02 14:28:00,Orange,Benin,Premium Sports Bundle,Mobile,Kids Show,1,83,0.7,1.99,3601,1.07,High,0.15,5244,
2026-01-02 14:29:00,Vodacom,Ivory Coast,Premium Sports Bundle,STB,Sport Live,1,43,3.25,9.99,4457,2.15,High,0.14,5743,LOW_BITRATE
2026-01-02 14:30:00,Orange,Cameroon,Zero-Rating Bundle,STB,Sport Live,1,115,1.69,4.99,3601,2.22,Low,0.42,4553,LOW_BITRATE
2026-01-02 14:31:00,Vodacom,Senegal,OTT Daily Pass,STB,Sport Live,1,106,1.54,4.99,2753,3.32,Medium,0.23,4047,
2026-01-02 14:32:00,MTN,Senegal,OTT Weekly Pass,Smart TV,Kids Show,1,102,0.6,1.99,4361,3.27,Medium,0.16,3701,
2026-01-02 14:33:00,Airtel,Ivory Coast,OTT Weekly Pass,Web,Movie C,1,88,2.0,4.99,1570,2.1,Low,0.29,876,
2026-01-02 14:34:00,Orange,Ivory Coast,OTT Daily Pass,Web,Sport Live,1,21,1.77,4.99,452,2.24,Medium,0.19,2171,AUTH_ERROR
2026-01-02 14:35:00,Airtel,Cameroon,Family Entertainment,Web,Series A,1,1,7.69,14.99,2808,0.33,Low,0.41,7608,BUFFERING_ERROR
2026-01-02 14:36:00,Moov,Senegal,OTT Daily Pass,Web,Sport Live,1,50,3.41,9.99,4285,3.48,Medium,0.24,2724,
2026-01-02 14:37:00,Airtel,Senegal,Zero-Rating Bundle,Web,Sport Live,1,42,0.82,1.99,4436,3.23,Medium,0.06,6362,LOW_BITRATE
2026-01-02 14:38:00,Orange,Rwanda,Family Entertainment,Mobile,Documentary D,1,114,5.63,9.99,3043,1.45,Medium,0.18,6666,AUTH_ERROR
2026-01-02 14:39:00,Moov,Benin,Premium Sports Bundle,Web,Movie C,1,77,6.6,9.99,735,1.43,Low,0.12,1854,BUFFERING_ERROR
2026-01-02 14:40:00,MTN,Benin,Family Entertainment,STB,Series A,1,24,5.64,9.99,3752,0.23,Low,0.39,7845,LOW_BITRATE
2026-01-02 14:41:00,Airtel,Cameroon,Premium Sports Bundle,Smart TV,Series A,1,4,0.6,1.99,3894,2.78,Low,0.14,1802,AUTH_ERROR
2026-01-02 14:42:00,Airtel,Benin,Premium Sports Bundle,Web,Kids Show,1,91,10.11,14.99,3119,1.24,High,0.29,3592,
2026-01-02 14:43:00,Vodacom,Benin,Family Entertainment,Web,Documentary D,1,60,5.08,9.99,4782,3.03,Low,0.08,3423,BUFFERING_ERROR
2026-01-02 14:44:00,Vodacom,Senegal,OTT Weekly Pass,STB,Movie C,1,29,3.17,4.99,111,2.18,High,0.15,8945,AUTH_ERROR
2026-01-02 14:45:00,Vodacom,Senegal,Family Entertainment,Smart TV,Kids Show,1,48,8.05,14.99,3832,0.47,Low,0.18,5263,
2026-01-02 14:46:00,MTN,Ivory Coast,Family Entertainment,Web,Documentary D,1,97,2.95,4.99,4628,2.63,Low,0.36,7803,
2026-01-02 14:47:00,Moov,Ivory Coast,Zero-Rating Bundle,Web,Sport Live,1,7,8.01,14.99,2262,3.01,High,0.23,2126,
2026-01-02 14:48:00,Vodacom,Morocco,OTT Weekly Pass,Mobile,Documentary D,1,104,7.03,14.99,1536,2.26,Low,0.03,2817,BUFFERING_ERROR
2026-01-02 14:49:00,Vodacom,Benin,Zero-Rating Bundle,STB,Movie C,1,68,1.11,1.99,3462,1.4,Medium,0.21,6393,
2026-01-02 14:50:00,Orange,Cameroon,Premium Sports Bundle,Mobile,Sport Live,1,103,0.71,1.99,2148,1.43,Low,0.43,3108,
2026-01-02 14:51:00,Vodacom,Cameroon,OTT Weekly Pass,Smart TV,Series A,1,97,1.7,4.99,260,1.74,Medium,0.12,3701,AUTH_ERROR
2026-01-02 14:52:00,Vodacom,Ivory Coast,Family Entertainment,Web,Series A,1,56,1.18,1.99,2800,2.18,Medium,0.34,1230,
2026-01-02 14:53:00,Airtel,Rwanda,Premium Sports Bundle,Mobile,Sport Live,1,58,9.2,14.99,2225,1.7,Medium,0.16,8161,
2026-01-02 14:54:00,MTN,Rwanda,Family Entertainment,Smart TV,Sport Live,1,76,4.8,14.99,2472,0.47,Medium,0.32,2263,
2026-01-02 14:55:00,Orange,Ivory Coast,OTT Daily Pass,Smart TV,Movie C,1,95,7.26,14.99,2244,0.83,High,0.09,4926,BUFFERING_ERROR
2026-01-02 14:56:00,MTN,Morocco,Premium Sports Bundle,Mobile,Sport Live,1,49,6.51,9.99,1491,0.6,High,0.21,1085,
2026-01-02 14:57:00,Airtel,Cameroon,Family Entertainment,Web,Series A,1,35,3.6,9.99,1853,0.62,Low,0.18,6200,BUFFERING_ERROR
2026-01-02 14:58:00,Moov,Benin,OTT Weekly Pass,Mobile,Movie C,1,83,1.21,1.99,94,1.23,Low,0.22,8319,BUFFERING_ERROR
2026-01-02 14:59:00,Airtel,Rwanda,Family Entertainment,Smart TV,Series A,1,24,1.09,1.99,2051,1.75,High,0.26,4486,LOW_BITRATE
2026-01-02 15:00:00,MTN,Benin,Zero-Rating Bundle,Mobile,Series A,1,59,7.13,14.99,4680,1.65,Low,0.4,1997,
2026-01-02 15:01:00,Moov,Rwanda,OTT Weekly Pass,Web,Series A,1,75,5.71,9.99,4299,1.75,High,0.28,7614,LOW_BITRATE
2026-01-02 15:02:00,Airtel,Senegal,Premium Sports Bundle,Mobile,Documentary D,1,84,1.32,1.99,2221,3.3,High,0.04,3710,BUFFERING_ERROR
2026-01-02 15:03:00,Moov,Rwanda,OTT Daily Pass,Mobile,Series A,1,42,2.84,4.99,1316,2.92,High,0.4,1025,BUFFERING_ERROR
2026-01-02 15:04:00,Vodacom,Senegal,Family Entertainment,Web,Sport Live,1,11,0.75,1.99,2993,1.14,High,0.1,1495,LOW_BITRATE
2026-01-02 15:05:00,Airtel,Benin,Zero-Rating Bundle,Smart TV,Movie C,1,63,4.68,9.99,4000,1.52,Low,0.07,5374,
2026-01-02 15:06:00,MTN,Benin,Family Entertainment,STB,Series A,1,54,2.21,4.99,256,1.44,High,0.38,1469,
2026-01-02 15:07:00,Airtel,Cameroon,Premium Sports Bundle,Web,Kids Show,1,108,10.49,14.99,4358,2.39,Low,0.34,2244,
2026-01-02 15:08:00,MTN,Benin,Zero-Rating Bundle,Smart TV,Sport Live,1,105,3.29,9.99,1758,0.29,Medium,0.02,945,
2026-01-02 15:09:00,MTN,Rwanda,OTT Daily Pass,STB,Kids Show,1,99,8.99,14.99,584,0.97,Low,0.26,8763,AUTH_ERROR
2026-01-02 15:10:00,Orange,Benin,Premium Sports Bundle,Smart TV,Movie C,1,72,0.7,1.99,4882,1.58,High,0.25,2127,
2026-01-02 15:11:00,Orange,Ivory Coast,Zero-Rating Bundle,Smart TV,Kids Show,1,89,3.85,9.99,2622,0.77,Low,0.4,6703,
2026-01-02 15:12:00,MTN,Benin,Premium Sports Bundle,Web,Sport Live,1,64,9.87,14.99,4057,2.91,Medium,0.42,3572,
2026-01-02 15:13:00,MTN,Morocco,OTT Daily Pass,Web,Sport Live,1,40,2.89,4.99,941,1.98,Medium,0.2,7935,LOW_BITRATE
2026-01-02 15:14:00,Moov,Rwanda,Zero-Rating Bundle,Smart TV,Sport Live,1,1,1.09,1.99,3846,0.53,Medium,0.08,1356,LOW_BITRATE
2026-01-02 15:15:00,Orange,Cameroon,OTT Weekly Pass,Web,Documentary D,1,29,2.0,4.99,4177,3.48,High,0.03,845,
2026-01-02 15:16:00,Orange,Cameroon,OTT Weekly Pass,Web,Series A,1,49,2.0,4.99,327,0.31,High,0.02,2139,
2026-01-02 15:17:00,Airtel,Rwanda,Zero-Rating Bundle,STB,Documentary D,1,87,1.21,1.99,844,0.35,Low,0.21,5152,
2026-01-02 15:18:00,Vodacom,Morocco,Family Entertainment,Mobile,Kids Show,1,15,3.47,4.99,4488,2.82,Medium,0.04,5492,
2026-01-02 15:19:00,Orange,Cameroon,OTT Daily Pass,STB,Movie C,1,109,7.31,14.99,788,1.85,Medium,0.16,3132,
2026-01-02 15:20:00,MTN,Rwanda,Premium Sports Bundle,Smart TV,Sport Live,1,76,2.08,4.99,200,0.94,Medium,0.19,8644,AUTH_ERROR
2026-01-02 15:21:00,Airtel,Morocco,OTT Daily Pass,Web,Series A,1,114,3.46,4.99,225,3.21,Low,0.15,6727,BUFFERING_ERROR
2026-01-02 15:22:00,MTN,Rwanda,OTT Weekly Pass,Web,Kids Show,1,35,9.2,14.99,2764,2.7,Medium,0.02,3173,
2026-01-02 15:23:00,MTN,Ivory Coast,Premium Sports Bundle,STB,Kids Show,1,56,4.08,9.99,4611,1.65,Medium,0.39,8289,BUFFERING_ERROR
2026-01-02 15:24:00,Moov,Cameroon,OTT Weekly Pass,Web,Series A,1,79,1.29,1.99,4115,3.46,High,0.24,586,
2026-01-02 15:25:00,Orange,Senegal,Premium Sports Bundle,STB,Documentary D,1,6,5.12,14.99,2762,0.56,Low,0.14,574,AUTH_ERROR
2026-01-02 15:26:00,Vodacom,Morocco,Premium Sports Bundle,Mobile,Sport Live,1,23,3.36,4.99,3081,2.36,High,0.09,3689,
2026-01-02 15:27:00,Vodacom,Morocco,OTT Weekly Pass,Web,Sport Live,1,101,5.12,9.99,4274,2.45,Medium,0.36,8044,AUTH_ERROR
2026-01-02 15:28:00,Airtel,Benin,Premium Sports Bundle,STB,Series A,1,117,0.74,1.99,1807,1.94,High,0.29,789,
2026-01-02 15:29:00,Vodacom,Ivory Coast,Family Entertainment,STB,Movie C,1,7,6.9,9.99,1944,1.59,High,0.08,4028,BUFFERING_ERROR
2026-01-02 15:30:00,Vodacom,Rwanda,OTT Weekly Pass,Smart TV,Sport Live,1,78,10.34,14.99,2153,2.98,Medium,0.27,1583,
2026-01-02 15:31:00,Airtel,Benin,OTT Weekly Pass,STB,Sport Live,1,113,6.68,9.99,3895,0.86,Low,0.28,5531,
2026-01-02 15:32:00,Orange,Rwanda,Zero-Rating Bundle,Mobile,Documentary D,1,29,3.35,9.99,1393,1.86,Low,0.05,5003,BUFFERING_ERROR
2026-01-02 15:33:00,MTN,Senegal,Family Entertainment,Mobile,Kids Show,1,32,0.9,1.99,228,1.07,High,0.36,3481,BUFFERING_ERROR
2026-01-02 15:34:00,MTN,Morocco,Family Entertainment,Smart TV,Kids Show,1,70,1.51,4.99,2026,1.18,Low,0.38,4129,BUFFERING_ERROR
2026-01-02 15:35:00,Orange,Rwanda,Family Entertainment,STB,Movie C,1,51,10.44,14.99,3664,0.19,Low,0.19,3718,
2026-01-02 15:36:00,Orange,Benin,Family Entertainment,Mobile,Series A,1,68,6.4,14.99,1205,2.54,Low,0.19,6158,
2026-01-02 15:37:00,Airtel,Ivory Coast,Family Entertainment,Smart TV,Documentary D,1,17,0.74,1.99,1049,1.9,High,0.43,8052,
2026-01-02 15:38:00,Airtel,Rwanda,Zero-Rating Bundle,Mobile,Kids Show,1,48,7.72,14.99,56,1.73,Low,0.39,7002,BUFFERING_ERROR
2026-01-02 15:39:00,MTN,Cameroon,Zero-Rating Bundle,Smart TV,Sport Live,1,96,9.85,14.99,3314,2.43,Low,0.44,3875,
2026-01-02 15:40:00,Orange,Senegal,OTT Daily Pass,Mobile,Series A,1,53,0.68,1.99,1789,0.78,High,0.02,3955,BUFFERING_ERROR
2026-01-02 15:41:00,Moov,Morocco,Premium Sports Bundle,Web,Movie C,1,47,1.14,1.99,341,3.36,High,0.07,8823,AUTH_ERROR
2026-01-02 15:42:00,Moov,Morocco,Premium Sports Bundle,Smart TV,Movie C,1,113,0.63,1.99,1700,2.92,Medium,0.01,1417,AUTH_ERROR
