timestamp,region,user_id,device,latency,bitrate,status,cdn,video_id
2026-04-29T14:20:51,AE,user_51651,web,203,3312,200,akamai,vid_1
2026-04-29T14:20:52,FR,user_51652,ios,952,1086,200,akamai,vid_25
2026-04-29T14:20:53,EG,user_51653,smart_tv,831,2875,500,cloudfront,vid_24
2026-04-29T14:20:54,AE,user_51654,smart_tv,108,2796,200,akamai,vid_22
2026-04-29T14:20:55,MA,user_51655,smart_tv,185,916,200,akamai,vid_33
2026-04-29T14:20:56,MA,user_51656,android,215,3843,500,cloudflare,vid_32
2026-04-29T14:20:57,FR,user_51657,web,158,1088,200,cloudflare,vid_37
2026-04-29T14:20:58,AE,user_51658,web,910,2624,200,cloudflare,vid_2
2026-04-29T14:20:59,MA,user_51659,web,618,5239,200,cloudflare,vid_33
2026-04-29T14:21:00,FR,user_51660,smart_tv,246,630,200,akamai,vid_12
2026-04-29T14:21:01,MA,user_51661,ios,1025,2656,200,cloudfront,vid_41
2026-04-29T14:21:02,MA,user_51662,web,219,2370,200,cloudflare,vid_36
2026-04-29T14:21:03,EG,user_51663,android,1045,2491,200,cloudflare,vid_12
2026-04-29T14:21:04,AE,user_51664,ios,228,2550,200,cloudflare,vid_11
2026-04-29T14:21:05,AE,user_51665,ios,870,4481,200,cloudfront,vid_48
2026-04-29T14:21:06,AE,user_51666,ios,178,2617,500,cloudflare,vid_17
2026-04-29T14:21:07,FR,user_51667,smart_tv,226,4492,500,akamai,vid_15
2026-04-29T14:21:08,FR,user_51668,smart_tv,711,4303,200,akamai,vid_28
2026-04-29T14:21:09,AE,user_51669,smart_tv,200,4408,200,cloudflare,vid_7
2026-04-29T14:21:10,FR,user_51670,android,619,865,200,cloudflare,vid_39
2026-04-29T14:21:11,MA,user_51671,android,932,4846,500,akamai,vid_42
2026-04-29T14:21:12,MA,user_51672,ios,140,2575,200,cloudfront,vid_22
2026-04-29T14:21:13,MA,user_51673,ios,932,2555,500,cloudflare,vid_3
2026-04-29T14:21:14,AE,user_51674,ios,1101,3593,500,cloudfront,vid_20
2026-04-29T14:21:15,AE,user_51675,web,187,4730,200,cloudfront,vid_32
2026-04-29T14:21:16,EG,user_51676,ios,893,1117,200,cloudflare,vid_4
2026-04-29T14:21:17,AE,user_51677,smart_tv,116,1460,200,cloudfront,vid_14
2026-04-29T14:21:18,MA,user_51678,android,720,3064,200,cloudflare,vid_22
2026-04-29T14:21:19,EG,user_51679,smart_tv,851,2971,200,cloudfront,vid_22
2026-04-29T14:21:20,FR,user_51680,web,828,3690,200,akamai,vid_5
2026-04-29T14:21:21,AE,user_51681,smart_tv,86,1061,200,cloudfront,vid_29
2026-04-29T14:21:22,AE,user_51682,smart_tv,605,1325,200,cloudflare,vid_44
2026-04-29T14:21:23,EG,user_51683,android,152,724,200,cloudflare,vid_17
2026-04-29T14:21:24,FR,user_51684,web,182,4851,200,akamai,vid_19
2026-04-29T14:21:25,EG,user_51685,android,181,2975,200,akamai,vid_18
2026-04-29T14:21:26,EG,user_51686,ios,189,3371,200,akamai,vid_15
2026-04-29T14:21:27,EG,user_51687,ios,248,3903,500,akamai,vid_48
2026-04-29T14:21:28,MA,user_51688,web,184,5418,500,cloudflare,vid_13
2026-04-29T14:21:29,EG,user_51689,android,644,4653,500,akamai,vid_15
2026-04-29T14:21:30,AE,user_51690,web,661,1350,500,cloudflare,vid_25
2026-04-29T14:21:31,AE,user_51691,ios,196,2877,500,cloudflare,vid_41
2026-04-29T14:21:32,FR,user_51692,smart_tv,605,3175,200,akamai,vid_21
2026-04-29T14:21:33,AE,user_51693,android,972,1261,200,akamai,vid_39
2026-04-29T14:21:34,MA,user_51694,android,928,1544,200,cloudflare,vid_20
2026-04-29T14:21:35,AE,user_51695,web,203,865,200,cloudfront,vid_4
2026-04-29T14:21:36,AE,user_51696,android,186,4244,200,cloudfront,vid_33
2026-04-29T14:21:37,EG,user_51697,smart_tv,227,2998,200,akamai,vid_30
2026-04-29T14:21:38,AE,user_51698,android,880,4238,500,cloudfront,vid_41
2026-04-29T14:21:39,EG,user_51699,ios,696,1456,200,cloudfront,vid_45
2026-04-29T14:21:40,AE,user_51700,smart_tv,223,4283,200,akamai,vid_25
2026-04-29T14:21:41,EG,user_51701,web,184,3953,200,akamai,vid_23
2026-04-29T14:21:42,AE,user_51702,android,193,508,500,cloudfront,vid_42
2026-04-29T14:21:43,AE,user_51703,ios,757,3632,200,cloudfront,vid_29
2026-04-29T14:21:44,EG,user_51704,android,245,3038,200,akamai,vid_49
2026-04-29T14:21:45,AE,user_51705,android,938,2416,200,cloudfront,vid_24
2026-04-29T14:21:46,FR,user_51706,ios,884,4186,200,cloudfront,vid_45
2026-04-29T14:21:47,FR,user_51707,android,258,1024,200,cloudflare,vid_22
2026-04-29T14:21:48,AE,user_51708,ios,256,2036,200,cloudfront,vid_20
2026-04-29T14:21:49,EG,user_51709,android,1134,4034,200,akamai,vid_2
2026-04-29T14:21:50,MA,user_51710,web,922,2575,200,akamai,vid_5
2026-04-29T14:21:51,AE,user_51711,smart_tv,940,3571,200,akamai,vid_44
2026-04-29T14:21:52,AE,user_51712,ios,231,2971,200,cloudfront,vid_13
2026-04-29T14:21:53,AE,user_51713,android,146,2367,500,cloudflare,vid_35
2026-04-29T14:21:54,MA,user_51714,smart_tv,812,4100,500,akamai,vid_23
2026-04-29T14:21:55,AE,user_51715,smart_tv,120,2522,200,cloudflare,vid_16
2026-04-29T14:21:56,EG,user_51716,android,176,3046,500,cloudfront,vid_26
2026-04-29T14:21:57,FR,user_51717,smart_tv,163,4581,200,cloudflare,vid_25
2026-04-29T14:21:58,AE,user_51718,ios,245,2786,500,cloudfront,vid_6
2026-04-29T14:21:59,FR,user_51719,web,764,1076,200,cloudfront,vid_8
2026-04-29T14:22:00,FR,user_51720,smart_tv,804,4034,200,akamai,vid_29
2026-04-29T14:22:01,FR,user_51721,android,174,982,200,akamai,vid_47
2026-04-29T14:22:02,FR,user_51722,web,990,3054,200,cloudfront,vid_44
2026-04-29T14:22:03,MA,user_51723,ios,258,2860,200,akamai,vid_38
2026-04-29T14:22:04,FR,user_51724,web,765,3326,500,akamai,vid_34
2026-04-29T14:22:05,FR,user_51725,ios,174,939,200,akamai,vid_25
2026-04-29T14:22:06,FR,user_51726,ios,174,1381,500,cloudfront,vid_7
2026-04-29T14:22:07,EG,user_51727,android,653,991,200,akamai,vid_15
2026-04-29T14:22:08,EG,user_51728,ios,169,4648,200,cloudflare,vid_12
2026-04-29T14:22:09,EG,user_51729,ios,228,3343,500,cloudfront,vid_15
2026-04-29T14:22:10,FR,user_51730,android,193,2388,200,cloudfront,vid_35
2026-04-29T14:22:11,AE,user_51731,android,276,2864,200,cloudflare,vid_43
2026-04-29T14:22:12,EG,user_51732,web,259,3613,500,cloudfront,vid_15
2026-04-29T14:22:13,EG,user_51733,web,167,599,500,cloudflare,vid_38
2026-04-29T14:22:14,EG,user_51734,smart_tv,185,4158,200,cloudflare,vid_15
2026-04-29T14:22:15,AE,user_51735,smart_tv,133,2483,500,cloudflare,vid_16
2026-04-29T14:22:16,FR,user_51736,ios,576,3243,200,cloudflare,vid_31
2026-04-29T14:22:17,FR,user_51737,smart_tv,544,3198,200,akamai,vid_29
2026-04-29T14:22:18,FR,user_51738,smart_tv,192,4347,200,cloudflare,vid_39
2026-04-29T14:22:19,MA,user_51739,ios,169,3056,200,akamai,vid_9
2026-04-29T14:22:20,AE,user_51740,smart_tv,234,2140,500,akamai,vid_17
2026-04-29T14:22:21,MA,user_51741,smart_tv,308,4612,200,cloudflare,vid_11
2026-04-29T14:22:22,EG,user_51742,web,228,2105,500,cloudfront,vid_39
2026-04-29T14:22:23,MA,user_51743,android,171,2121,200,cloudflare,vid_12
2026-04-29T14:22:24,AE,user_51744,android,257,4148,200,cloudflare,vid_11
2026-04-29T14:22:25,MA,user_51745,smart_tv,963,4536,200,cloudfront,vid_34
2026-04-29T14:22:26,FR,user_51746,android,168,4538,500,akamai,vid_13
2026-04-29T14:22:27,EG,user_51747,web,216,3286,200,cloudfront,vid_1
2026-04-29T14:22:28,MA,user_51748,web,198,2644,200,cloudfront,vid_24
2026-04-29T14:22:29,EG,user_51749,web,271,4495,200,akamai,vid_33
2026-04-29T14:22:30,FR,user_51750,ios,899,3148,200,akamai,vid_6
2026-04-29T14:22:31,FR,user_51751,android,111,2934,500,akamai,vid_31
2026-04-29T14:22:32,FR,user_51752,android,891,2744,200,cloudfront,vid_42
2026-04-29T14:22:33,MA,user_51753,ios,146,3726,500,akamai,vid_18
2026-04-29T14:22:34,EG,user_51754,ios,205,2914,200,cloudflare,vid_28
2026-04-29T14:22:35,MA,user_51755,android,569,1165,200,akamai,vid_46
2026-04-29T14:22:36,EG,user_51756,android,785,3180,200,cloudflare,vid_30
2026-04-29T14:22:37,AE,user_51757,web,1093,1317,200,cloudfront,vid_36
2026-04-29T14:22:38,AE,user_51758,android,985,1910,200,akamai,vid_40
2026-04-29T14:22:39,EG,user_51759,ios,265,4441,200,cloudflare,vid_45
2026-04-29T14:22:40,AE,user_51760,ios,133,4630,200,cloudflare,vid_22
2026-04-29T14:22:41,MA,user_51761,web,249,2817,500,cloudflare,vid_46
2026-04-29T14:22:42,EG,user_51762,android,778,4124,200,cloudflare,vid_49
2026-04-29T14:22:43,AE,user_51763,smart_tv,163,3006,200,cloudflare,vid_8
2026-04-29T14:22:44,AE,user_51764,android,206,2731,500,cloudfront,vid_32
2026-04-29T14:22:45,EG,user_51765,ios,762,4057,200,cloudflare,vid_43
2026-04-29T14:22:46,EG,user_51766,smart_tv,664,1439,500,cloudflare,vid_1
2026-04-29T14:22:47,AE,user_51767,android,727,2642,200,akamai,vid_29
2026-04-29T14:22:48,MA,user_51768,smart_tv,831,4530,500,akamai,vid_48
2026-04-29T14:22:49,EG,user_51769,android,1021,3331,200,cloudfront,vid_47
2026-04-29T14:22:50,MA,user_51770,web,854,2705,500,cloudfront,vid_2
2026-04-29T14:22:51,AE,user_51771,web,776,3053,200,cloudfront,vid_31
2026-04-29T14:22:52,EG,user_51772,ios,222,2509,200,cloudflare,vid_9
2026-04-29T14:22:53,MA,user_51773,ios,219,2948,500,cloudfront,vid_32
2026-04-29T14:22:54,MA,user_51774,web,246,4446,500,cloudflare,vid_5
2026-04-29T14:22:55,AE,user_51775,web,217,3093,200,cloudflare,vid_44
2026-04-29T14:22:56,EG,user_51776,android,179,4974,500,akamai,vid_43
2026-04-29T14:22:57,FR,user_51777,android,110,1056,200,akamai,vid_30
2026-04-29T14:22:58,EG,user_51778,android,734,809,200,akamai,vid_47
2026-04-29T14:22:59,MA,user_51779,smart_tv,860,4329,500,akamai,vid_24
2026-04-29T14:23:00,AE,user_51780,ios,116,4413,200,akamai,vid_5
2026-04-29T14:23:01,EG,user_51781,ios,185,4891,200,akamai,vid_1
2026-04-29T14:23:02,EG,user_51782,android,250,2683,200,cloudflare,vid_25
2026-04-29T14:23:03,AE,user_51783,ios,225,3174,200,cloudflare,vid_35
2026-04-29T14:23:04,MA,user_51784,web,219,1104,200,cloudfront,vid_4
2026-04-29T14:23:05,EG,user_51785,ios,189,5146,500,cloudflare,vid_12
2026-04-29T14:23:06,MA,user_51786,ios,271,2796,200,cloudfront,vid_27
2026-04-29T14:23:07,MA,user_51787,smart_tv,1151,4502,200,akamai,vid_14
2026-04-29T14:23:08,FR,user_51788,android,205,542,500,akamai,vid_3
2026-04-29T14:23:09,FR,user_51789,web,173,795,200,akamai,vid_31
2026-04-29T14:23:10,AE,user_51790,web,710,1156,500,cloudflare,vid_22
2026-04-29T14:23:11,AE,user_51791,smart_tv,187,3089,200,cloudfront,vid_14
2026-04-29T14:23:12,AE,user_51792,smart_tv,188,4333,200,cloudfront,vid_23
2026-04-29T14:23:13,AE,user_51793,web,669,2875,200,cloudflare,vid_30
2026-04-29T14:23:14,EG,user_51794,smart_tv,849,2560,200,akamai,vid_46
2026-04-29T14:23:15,MA,user_51795,android,1013,805,200,cloudfront,vid_49
2026-04-29T14:23:16,AE,user_51796,ios,256,1038,200,cloudfront,vid_48
2026-04-29T14:23:17,AE,user_51797,android,190,1465,200,cloudflare,vid_30
2026-04-29T14:23:18,MA,user_51798,ios,263,1425,200,cloudfront,vid_8
2026-04-29T14:23:19,EG,user_51799,smart_tv,203,707,500,cloudfront,vid_34
2026-04-29T14:23:20,EG,user_51800,ios,200,2858,200,cloudfront,vid_26
2026-04-29T14:23:21,AE,user_51801,smart_tv,161,2268,500,cloudfront,vid_7
2026-04-29T14:23:22,MA,user_51802,smart_tv,194,2692,200,akamai,vid_22
2026-04-29T14:23:23,MA,user_51803,ios,240,4880,200,akamai,vid_37
2026-04-29T14:23:24,MA,user_51804,android,1082,3020,200,akamai,vid_34
2026-04-29T14:23:25,EG,user_51805,web,229,1836,200,akamai,vid_25
2026-04-29T14:23:26,MA,user_51806,smart_tv,971,744,200,cloudflare,vid_9
2026-04-29T14:23:27,EG,user_51807,ios,152,2656,200,cloudflare,vid_30
2026-04-29T14:23:28,EG,user_51808,smart_tv,131,4956,200,cloudflare,vid_27
2026-04-29T14:23:29,EG,user_51809,ios,175,3945,500,akamai,vid_29
2026-04-29T14:23:30,MA,user_51810,web,152,3829,200,akamai,vid_20
2026-04-29T14:23:31,EG,user_51811,ios,872,5502,500,cloudfront,vid_20
2026-04-29T14:23:32,EG,user_51812,ios,981,1206,200,cloudflare,vid_4
2026-04-29T14:23:33,FR,user_51813,web,253,3259,200,cloudflare,vid_24
2026-04-29T14:23:34,AE,user_51814,smart_tv,928,4688,500,cloudflare,vid_4
2026-04-29T14:23:35,FR,user_51815,smart_tv,128,4346,200,cloudfront,vid_16
2026-04-29T14:23:36,MA,user_51816,smart_tv,101,2043,200,akamai,vid_1
2026-04-29T14:23:37,EG,user_51817,android,187,890,500,akamai,vid_39
2026-04-29T14:23:38,EG,user_51818,android,1085,2907,500,akamai,vid_26
2026-04-29T14:23:39,MA,user_51819,smart_tv,1024,3508,500,cloudfront,vid_2
2026-04-29T14:23:40,EG,user_51820,smart_tv,1040,2974,200,akamai,vid_1
2026-04-29T14:23:41,AE,user_51821,android,227,3426,200,cloudflare,vid_33
2026-04-29T14:23:42,FR,user_51822,android,194,607,200,akamai,vid_39
2026-04-29T14:23:43,AE,user_51823,android,797,831,500,akamai,vid_40
2026-04-29T14:23:44,AE,user_51824,android,205,4045,200,cloudflare,vid_17
2026-04-29T14:23:45,FR,user_51825,smart_tv,859,2227,200,cloudfront,vid_4
2026-04-29T14:23:46,FR,user_51826,smart_tv,110,2786,200,akamai,vid_14
2026-04-29T14:23:47,AE,user_51827,android,119,4767,200,akamai,vid_18
2026-04-29T14:23:48,FR,user_51828,web,270,4421,500,cloudfront,vid_22
2026-04-29T14:23:49,AE,user_51829,ios,267,668,200,cloudflare,vid_34
2026-04-29T14:23:50,FR,user_51830,android,852,4045,200,cloudflare,vid_18
2026-04-29T14:23:51,AE,user_51831,smart_tv,624,784,500,cloudflare,vid_16
2026-04-29T14:23:52,FR,user_51832,android,212,1019,200,cloudfront,vid_7
2026-04-29T14:23:53,MA,user_51833,android,807,912,200,cloudfront,vid_1
2026-04-29T14:23:54,AE,user_51834,android,139,2814,500,cloudflare,vid_18
2026-04-29T14:23:55,EG,user_51835,smart_tv,207,3740,200,akamai,vid_19
2026-04-29T14:23:56,EG,user_51836,android,269,5035,200,cloudflare,vid_47
2026-04-29T14:23:57,FR,user_51837,web,184,2493,200,cloudfront,vid_9
2026-04-29T14:23:58,FR,user_51838,android,796,1044,500,cloudfront,vid_35
2026-04-29T14:23:59,EG,user_51839,ios,786,4675,200,cloudfront,vid_33
2026-04-29T14:24:00,MA,user_51840,smart_tv,192,1062,200,cloudflare,vid_35
2026-04-29T14:24:01,EG,user_51841,android,133,1194,200,akamai,vid_11
2026-04-29T14:24:02,AE,user_51842,android,245,711,500,akamai,vid_23
2026-04-29T14:24:03,AE,user_51843,android,237,5205,500,akamai,vid_33
2026-04-29T14:24:04,FR,user_51844,android,928,1017,200,akamai,vid_48
2026-04-29T14:24:05,AE,user_51845,android,206,4641,200,cloudfront,vid_48
2026-04-29T14:24:06,FR,user_51846,smart_tv,783,3390,200,akamai,vid_12
2026-04-29T14:24:07,FR,user_51847,ios,779,4214,200,akamai,vid_29
2026-04-29T14:24:08,FR,user_51848,smart_tv,236,3735,500,cloudfront,vid_24
2026-04-29T14:24:09,EG,user_51849,android,835,4265,200,cloudfront,vid_11
2026-04-29T14:24:10,FR,user_51850,ios,734,2474,200,cloudflare,vid_29
2026-04-29T14:24:11,FR,user_51851,ios,238,2776,200,cloudflare,vid_43
2026-04-29T14:24:12,MA,user_51852,ios,174,4155,200,cloudfront,vid_37
2026-04-29T14:24:13,AE,user_51853,smart_tv,984,2779,200,akamai,vid_29
2026-04-29T14:24:14,AE,user_51854,smart_tv,651,3312,500,akamai,vid_41
2026-04-29T14:24:15,MA,user_51855,ios,263,1392,200,cloudflare,vid_21
2026-04-29T14:24:16,FR,user_51856,android,823,2636,200,cloudfront,vid_4
2026-04-29T14:24:17,AE,user_51857,web,870,3953,200,akamai,vid_1
2026-04-29T14:24:18,EG,user_51858,smart_tv,860,2327,200,cloudfront,vid_37
2026-04-29T14:24:19,AE,user_51859,smart_tv,239,2804,200,cloudflare,vid_28
2026-04-29T14:24:20,MA,user_51860,ios,144,3653,200,akamai,vid_7
2026-04-29T14:24:21,AE,user_51861,smart_tv,992,4887,200,cloudflare,vid_27
2026-04-29T14:24:22,MA,user_51862,web,126,2673,200,akamai,vid_43
2026-04-29T14:24:23,EG,user_51863,ios,481,956,200,cloudfront,vid_45
2026-04-29T14:24:24,FR,user_51864,android,192,3440,200,akamai,vid_12
2026-04-29T14:24:25,FR,user_51865,ios,727,3088,200,cloudfront,vid_49
2026-04-29T14:24:26,FR,user_51866,android,885,2310,500,cloudflare,vid_49
2026-04-29T14:24:27,FR,user_51867,smart_tv,162,2454,200,akamai,vid_47
2026-04-29T14:24:28,MA,user_51868,smart_tv,979,3652,200,cloudflare,vid_15
2026-04-29T14:24:29,MA,user_51869,smart_tv,155,4099,200,cloudflare,vid_49
2026-04-29T14:24:30,MA,user_51870,smart_tv,686,808,500,akamai,vid_21
2026-04-29T14:24:31,AE,user_51871,ios,212,2742,200,cloudflare,vid_4
2026-04-29T14:24:32,MA,user_51872,ios,266,4170,200,akamai,vid_20
2026-04-29T14:24:33,FR,user_51873,web,226,3385,200,akamai,vid_16
2026-04-29T14:24:34,EG,user_51874,ios,129,3138,200,cloudflare,vid_25
2026-04-29T14:24:35,FR,user_51875,web,131,4345,500,cloudflare,vid_10
2026-04-29T14:24:36,FR,user_51876,smart_tv,745,3179,200,cloudflare,vid_42
2026-04-29T14:24:37,EG,user_51877,web,788,2412,500,cloudflare,vid_34
2026-04-29T14:24:38,MA,user_51878,android,149,4219,200,cloudfront,vid_30
2026-04-29T14:24:39,EG,user_51879,smart_tv,901,1939,200,cloudflare,vid_6
2026-04-29T14:24:40,AE,user_51880,ios,933,4172,200,cloudflare,vid_38
2026-04-29T14:24:41,AE,user_51881,smart_tv,823,1105,200,cloudflare,vid_26
2026-04-29T14:24:42,AE,user_51882,smart_tv,766,2831,200,cloudflare,vid_9
2026-04-29T14:24:43,AE,user_51883,android,232,4389,200,cloudflare,vid_46
2026-04-29T14:24:44,FR,user_51884,smart_tv,1120,2917,500,cloudflare,vid_48
2026-04-29T14:24:45,EG,user_51885,android,677,4763,200,cloudfront,vid_25
2026-04-29T14:24:46,AE,user_51886,ios,301,3489,500,akamai,vid_43
2026-04-29T14:24:47,MA,user_51887,ios,222,2885,200,akamai,vid_41
2026-04-29T14:24:48,MA,user_51888,web,147,4973,200,cloudflare,vid_9
2026-04-29T14:24:49,FR,user_51889,smart_tv,298,2941,200,akamai,vid_42
2026-04-29T14:24:50,FR,user_51890,web,683,3081,200,cloudflare,vid_39
2026-04-29T14:24:51,AE,user_51891,web,865,1011,500,akamai,vid_43
2026-04-29T14:24:52,MA,user_51892,ios,975,3254,200,akamai,vid_15
2026-04-29T14:24:53,FR,user_51893,web,125,2168,200,cloudflare,vid_45
2026-04-29T14:24:54,MA,user_51894,web,223,1095,200,cloudfront,vid_41
2026-04-29T14:24:55,EG,user_51895,web,259,2905,200,akamai,vid_16
2026-04-29T14:24:56,AE,user_51896,web,134,2914,200,akamai,vid_24
2026-04-29T14:24:57,EG,user_51897,ios,180,1117,200,cloudflare,vid_3
2026-04-29T14:24:58,FR,user_51898,ios,1128,3264,200,cloudfront,vid_5
2026-04-29T14:24:59,AE,user_51899,ios,250,808,200,cloudflare,vid_45
2026-04-29T14:25:00,MA,user_51900,smart_tv,200,3120,200,cloudflare,vid_39
2026-04-29T14:25:01,MA,user_51901,ios,684,4235,200,cloudflare,vid_35
2026-04-29T14:25:02,EG,user_51902,smart_tv,803,2873,200,akamai,vid_11
2026-04-29T14:25:03,FR,user_51903,android,342,2221,200,cloudfront,vid_11
2026-04-29T14:25:04,MA,user_51904,ios,711,4500,200,cloudfront,vid_46
2026-04-29T14:25:05,AE,user_51905,ios,876,2872,200,cloudfront,vid_24
2026-04-29T14:25:06,AE,user_51906,android,924,3223,200,akamai,vid_30
2026-04-29T14:25:07,EG,user_51907,web,161,1468,200,akamai,vid_7
2026-04-29T14:25:08,EG,user_51908,android,611,4628,500,akamai,vid_9
2026-04-29T14:25:09,MA,user_51909,ios,600,2123,500,cloudfront,vid_3
2026-04-29T14:25:10,FR,user_51910,smart_tv,522,4805,200,cloudfront,vid_25
2026-04-29T14:25:11,AE,user_51911,android,789,500,200,cloudfront,vid_7
2026-04-29T14:25:12,AE,user_51912,web,142,2368,200,cloudflare,vid_46
2026-04-29T14:25:13,MA,user_51913,android,155,3121,200,cloudfront,vid_8
2026-04-29T14:25:14,EG,user_51914,web,872,1178,200,cloudflare,vid_20
2026-04-29T14:25:15,EG,user_51915,web,206,3038,200,cloudfront,vid_19
2026-04-29T14:25:16,EG,user_51916,web,669,915,200,cloudfront,vid_42
2026-04-29T14:25:17,MA,user_51917,android,256,964,500,cloudflare,vid_46
2026-04-29T14:25:18,MA,user_51918,web,721,4563,500,cloudfront,vid_1
2026-04-29T14:25:19,EG,user_51919,smart_tv,191,4621,500,cloudflare,vid_17
2026-04-29T14:25:20,MA,user_51920,smart_tv,180,4299,500,akamai,vid_18
2026-04-29T14:25:21,MA,user_51921,android,710,3420,200,cloudflare,vid_8
2026-04-29T14:25:22,MA,user_51922,ios,917,1116,500,cloudflare,vid_15
2026-04-29T14:25:23,FR,user_51923,ios,207,2720,200,akamai,vid_10
2026-04-29T14:25:24,FR,user_51924,web,152,3761,200,cloudfront,vid_5
2026-04-29T14:25:25,AE,user_51925,web,194,3298,500,akamai,vid_2
2026-04-29T14:25:26,MA,user_51926,ios,639,4467,200,cloudflare,vid_30
2026-04-29T14:25:27,EG,user_51927,ios,195,3259,200,akamai,vid_41
2026-04-29T14:25:28,AE,user_51928,smart_tv,192,2739,500,cloudfront,vid_7
2026-04-29T14:25:29,MA,user_51929,smart_tv,791,3371,500,cloudflare,vid_22
2026-04-29T14:25:30,MA,user_51930,android,812,3487,200,cloudflare,vid_27
2026-04-29T14:25:31,MA,user_51931,web,171,1928,200,cloudfront,vid_26
2026-04-29T14:25:32,AE,user_51932,android,924,1007,200,akamai,vid_6
2026-04-29T14:25:33,EG,user_51933,android,1181,3213,200,akamai,vid_14
2026-04-29T14:25:34,FR,user_51934,android,975,2317,500,cloudfront,vid_29
2026-04-29T14:25:35,AE,user_51935,ios,240,3073,200,akamai,vid_31
2026-04-29T14:25:36,MA,user_51936,android,177,2566,200,cloudflare,vid_32
2026-04-29T14:25:37,FR,user_51937,android,299,2348,200,akamai,vid_32
2026-04-29T14:25:38,EG,user_51938,android,159,4672,200,akamai,vid_9
2026-04-29T14:25:39,AE,user_51939,android,246,958,500,cloudfront,vid_34
2026-04-29T14:25:40,AE,user_51940,smart_tv,242,659,200,cloudflare,vid_43
2026-04-29T14:25:41,AE,user_51941,smart_tv,259,2777,500,cloudflare,vid_22
2026-04-29T14:25:42,MA,user_51942,android,821,2830,500,akamai,vid_38
2026-04-29T14:25:43,FR,user_51943,android,932,2629,200,cloudflare,vid_46
2026-04-29T14:25:44,FR,user_51944,web,732,3036,200,cloudflare,vid_9
2026-04-29T14:25:45,EG,user_51945,ios,925,1267,200,akamai,vid_15
2026-04-29T14:25:46,AE,user_51946,smart_tv,227,2446,200,cloudfront,vid_31
2026-04-29T14:25:47,EG,user_51947,android,214,1868,200,cloudflare,vid_24
2026-04-29T14:25:48,EG,user_51948,smart_tv,638,4909,200,cloudflare,vid_1
2026-04-29T14:25:49,AE,user_51949,ios,164,4778,500,cloudflare,vid_40
2026-04-29T14:25:50,FR,user_51950,smart_tv,109,1390,200,akamai,vid_43
2026-04-29T14:25:51,FR,user_51951,android,970,2446,200,akamai,vid_40
2026-04-29T14:25:52,EG,user_51952,ios,257,2176,200,akamai,vid_38
2026-04-29T14:25:53,EG,user_51953,web,151,2740,500,cloudflare,vid_16
2026-04-29T14:25:54,AE,user_51954,android,199,3252,500,akamai,vid_48
2026-04-29T14:25:55,EG,user_51955,android,945,1117,200,akamai,vid_45
2026-04-29T14:25:56,AE,user_51956,smart_tv,905,5175,500,cloudfront,vid_39
2026-04-29T14:25:57,AE,user_51957,android,183,3055,500,akamai,vid_16
2026-04-29T14:25:58,FR,user_51958,smart_tv,250,3190,200,akamai,vid_32
2026-04-29T14:25:59,MA,user_51959,smart_tv,257,3655,200,cloudfront,vid_47
2026-04-29T14:26:00,MA,user_51960,ios,204,1031,200,akamai,vid_26
2026-04-29T14:26:01,EG,user_51961,web,215,2428,200,cloudflare,vid_28
2026-04-29T14:26:02,EG,user_51962,ios,90,2444,500,cloudfront,vid_38
2026-04-29T14:26:03,EG,user_51963,smart_tv,628,1229,200,cloudflare,vid_10
2026-04-29T14:26:04,AE,user_51964,smart_tv,721,901,200,cloudflare,vid_41
2026-04-29T14:26:05,EG,user_51965,ios,183,659,500,cloudfront,vid_35
2026-04-29T14:26:06,AE,user_51966,ios,619,1285,200,cloudflare,vid_21
2026-04-29T14:26:07,MA,user_51967,web,261,4439,500,akamai,vid_15
2026-04-29T14:26:08,FR,user_51968,smart_tv,217,3304,200,cloudfront,vid_22
2026-04-29T14:26:09,MA,user_51969,ios,208,2694,500,akamai,vid_36
2026-04-29T14:26:10,EG,user_51970,android,954,933,200,cloudflare,vid_24
2026-04-29T14:26:11,AE,user_51971,ios,677,4175,500,akamai,vid_13
2026-04-29T14:26:12,EG,user_51972,ios,871,4180,200,cloudfront,vid_16
2026-04-29T14:26:13,MA,user_51973,ios,219,2454,200,cloudflare,vid_9
2026-04-29T14:26:14,MA,user_51974,smart_tv,173,2918,500,cloudfront,vid_45
2026-04-29T14:26:15,AE,user_51975,ios,891,3935,200,akamai,vid_9
2026-04-29T14:26:16,EG,user_51976,smart_tv,164,3937,200,cloudfront,vid_13
2026-04-29T14:26:17,FR,user_51977,android,181,4151,200,cloudfront,vid_49
2026-04-29T14:26:18,AE,user_51978,smart_tv,978,4621,200,cloudfront,vid_39
2026-04-29T14:26:19,MA,user_51979,web,215,4401,500,cloudfront,vid_4
2026-04-29T14:26:20,MA,user_51980,ios,183,2668,200,akamai,vid_19
2026-04-29T14:26:21,MA,user_51981,ios,546,3961,500,akamai,vid_45
2026-04-29T14:26:22,AE,user_51982,smart_tv,174,4603,200,akamai,vid_45
2026-04-29T14:26:23,FR,user_51983,smart_tv,148,1304,200,akamai,vid_45
2026-04-29T14:26:24,MA,user_51984,smart_tv,92,1046,200,akamai,vid_3
2026-04-29T14:26:25,FR,user_51985,ios,430,853,500,akamai,vid_22
2026-04-29T14:26:26,AE,user_51986,android,876,2469,200,akamai,vid_5
