timestamp,latency,bitrate,status
41490,164,2856,200
41491,524,3284,200
41492,964,2160,200
41493,810,2364,200
41494,128,3115,200
41495,540,4366,200
41496,433,1669,200
41497,221,3528,500
41498,193,4787,200
41499,875,3092,200
41500,150,4329,200
41501,606,2199,200
41502,363,3332,200
41503,339,4673,200
41504,355,2881,500
41505,290,1763,200
41506,69,1480,200
41507,806,2100,200
41508,264,3080,500
41509,657,2481,200
41510,853,3828,200
41511,945,4324,200
41512,989,4598,200
41513,964,1324,200
41514,886,1207,200
41515,806,4156,500
41516,511,3410,200
41517,505,2988,200
41518,182,4845,200
41519,425,4362,200
41520,317,4601,200
41521,288,2519,200
41522,618,2052,200
41523,759,4637,200
41524,106,3404,200
41525,169,3405,500
41526,587,4973,500
41527,746,1210,200
41528,984,4224,200
41529,93,2319,500
41530,790,2147,500
41531,121,4015,200
41532,775,2757,200
41533,558,4023,200
41534,594,2223,500
41535,447,4753,500
41536,835,4561,200
41537,498,2111,200
41538,72,3770,500
41539,170,2280,200
41540,330,2139,200
41541,287,3219,500
41542,133,3756,200
41543,455,3436,200
41544,219,4722,500
41545,981,4931,200
41546,914,2802,500
41547,678,1032,500
41548,380,2771,200
41549,265,1159,500
41550,967,3108,200
41551,666,3523,200
41552,961,4147,200
41553,249,2445,500
41554,427,3766,500
41555,439,2093,500
41556,490,4509,200
41557,114,2882,200
41558,378,2627,200
41559,296,1588,200
41560,831,3694,200
41561,832,1359,200
41562,903,3577,500
41563,728,4379,200
41564,706,1208,200
41565,774,1493,500
41566,539,4404,200
41567,499,4424,200
41568,618,4151,500
41569,898,3680,200
41570,382,3212,200
41571,484,4338,200
41572,768,1159,200
41573,865,3289,500
41574,502,1319,500
41575,554,4785,200
41576,690,2659,200
41577,481,4808,200
41578,856,1161,200
41579,618,2501,200
41580,733,1587,200
41581,825,3662,500
41582,846,2682,200
41583,165,1087,500
41584,393,3608,500
41585,260,4346,500
41586,241,3690,200
41587,198,1851,200
41588,930,2228,200
41589,395,1047,200
41590,91,3315,200
41591,369,2957,200
41592,696,1303,200
41593,130,4946,500
41594,557,4548,500
41595,848,4843,500
41596,665,3167,200
41597,322,3574,200
41598,69,3326,200
41599,58,4457,200
41600,863,3833,200
41601,891,4294,200
41602,742,1340,200
41603,527,4303,200
41604,167,2194,500
41605,303,1654,200
41606,825,2452,200
41607,626,3138,500
41608,313,1269,200
41609,281,4294,200
41610,549,2814,500
41611,445,3688,500
41612,796,3952,500
41613,778,2012,200
41614,837,1078,200
41615,253,4250,200
41616,414,3277,200
41617,191,1770,200
41618,171,4365,500
41619,532,2018,200
41620,352,4964,200
41621,550,1548,500
41622,739,4307,500
41623,170,3760,200
41624,999,1843,500
41625,306,1273,200
41626,646,2119,200
41627,438,3947,500
41628,148,2350,500
41629,745,4811,500
41630,285,3147,200
41631,217,2835,200
41632,478,4031,200
41633,792,1781,200
41634,277,1541,500
41635,679,3102,500
41636,233,2666,200
41637,911,2897,200
41638,424,3494,200
41639,198,2241,200
41640,570,1571,500
41641,233,2196,200
41642,679,3058,200
41643,401,3612,200
41644,102,4811,200
41645,405,4813,200
41646,706,4615,200
41647,758,1370,200
41648,842,1699,200
41649,827,4332,200
41650,315,1195,500
41651,581,1178,200
41652,821,1041,200
41653,748,4155,200
41654,577,1217,200
41655,256,3057,500
41656,573,2709,200
41657,821,2811,200
41658,318,2797,200
41659,629,3532,200
41660,707,3793,200
41661,861,3287,200
41662,244,2262,200
41663,962,2841,500
41664,937,4708,200
41665,421,4472,200
41666,967,4910,500
41667,595,3210,200
41668,236,3080,200
41669,171,1113,200
41670,239,1303,500
41671,755,2555,500
41672,615,2045,200
41673,738,2927,200
41674,558,4694,500
41675,822,3701,200
41676,607,4234,200
41677,885,3839,500
41678,788,3030,200
41679,827,4858,200
41680,785,4499,500
41681,56,3452,200
41682,956,2646,200
41683,569,4678,200
41684,628,3102,200
41685,406,1119,200
41686,369,3417,500
41687,668,4662,200
41688,995,1042,200
41689,931,3773,500
41690,461,3487,200
41691,436,1146,200
41692,472,2871,200
41693,424,2117,200
41694,64,3455,500
41695,599,3003,200
41696,931,4767,200
41697,526,1437,500
41698,391,1101,200
41699,224,2956,200
41700,626,1229,200
41701,319,3984,200
41702,123,2981,500
41703,110,4001,200
41704,668,3061,200
41705,578,4046,200
41706,937,4723,200
41707,661,3963,200
41708,222,4162,500
41709,793,4186,500
41710,666,1450,500
41711,527,2596,500
41712,202,1088,200
41713,434,1901,200
41714,864,1752,200
41715,770,3591,200
41716,494,4247,500
41717,226,2291,200
41718,535,3491,200
41719,813,4143,500
41720,323,2432,200
41721,884,4880,200
41722,357,4250,500
41723,581,4577,200
41724,974,1675,500
41725,85,4019,200
41726,386,4930,500
41727,430,1261,200
41728,855,4644,200
41729,656,4236,500
41730,973,4380,200
41731,391,4157,200
41732,195,4127,200
41733,159,2542,200
41734,673,4654,200
41735,790,3086,500
41736,136,2754,500
41737,131,4281,200
41738,347,4111,200
41739,160,1315,200
41740,618,1000,200
41741,844,4772,200
41742,500,1875,200
41743,922,1570,200
41744,484,1298,500
41745,146,2992,200
41746,340,1279,200
41747,745,1033,200
41748,788,3811,200
41749,92,3789,200
41750,265,3430,500
41751,725,2017,200
41752,366,2404,200
41753,304,4829,200
41754,770,4486,200
41755,186,3609,200
41756,670,3918,200
41757,328,1195,200
41758,391,3321,500
41759,64,3831,200
41760,988,1041,200
41761,144,4670,200
41762,697,1324,200
41763,84,1028,200
41764,428,1990,200
41765,387,4632,200
41766,878,3085,500
41767,940,1726,200
41768,985,4960,500
41769,474,1827,200
41770,574,3373,500
41771,376,4025,200
41772,124,1996,200
41773,910,1666,200
41774,179,4006,200
41775,760,4953,200
41776,188,3325,200
41777,738,4095,200
41778,133,3819,200
41779,256,2519,200
41780,831,2415,500
41781,699,3447,200
41782,749,2240,200
41783,212,2805,500
41784,724,2932,200
41785,977,3186,200
41786,139,2451,200
41787,342,1640,200
41788,864,3356,500
41789,723,1478,200
41790,963,4488,200
41791,607,1360,200
41792,890,2180,200
41793,248,3398,200
41794,771,2169,200
41795,723,4466,200
41796,594,3194,200
41797,602,3915,200
41798,412,2219,200
41799,485,2113,200
41800,254,4776,500
41801,314,2145,200
41802,271,2036,500
41803,240,3996,200
41804,850,2017,500
41805,201,1152,200
41806,782,1329,200
41807,633,1171,200
41808,401,2347,200
41809,274,3925,200
41810,372,1271,200
41811,325,1956,200
41812,888,2908,200
41813,589,3377,500
41814,755,4981,500
41815,940,2839,200
41816,598,2569,200
41817,720,4778,200
41818,919,2817,200
41819,972,1916,500
41820,843,1487,200
41821,614,4226,500
41822,129,2701,200
41823,705,1729,200
41824,940,1125,200
41825,312,2870,200
41826,303,1140,500
41827,353,3267,200
41828,742,3507,200
41829,52,3577,200
41830,60,3541,200
41831,516,2262,200
41832,394,2722,200
41833,511,4173,200
41834,51,1484,200
41835,318,3476,500
41836,762,3854,200
41837,856,2514,200
41838,211,2483,200
41839,761,2980,200
41840,370,3171,200
41841,420,2378,500
41842,433,1087,500
41843,287,3744,500
41844,913,2561,500
41845,580,4081,200
41846,280,2863,200
41847,191,3652,200
41848,579,1821,200
41849,988,4960,500
41850,768,2845,200
41851,757,2422,500
41852,548,4275,500
41853,877,1794,200
41854,931,3614,200
41855,135,4043,200
41856,303,4265,200
41857,539,2741,200
41858,487,1650,200
41859,212,1600,500
41860,625,4849,200
41861,61,3485,500
41862,391,3255,500
41863,262,1339,200
41864,812,2859,200
41865,910,2604,200
41866,781,1657,500
41867,232,3287,200
41868,898,4448,200
41869,59,2753,200
41870,519,4770,200
41871,72,3609,200
41872,232,4131,200
41873,944,4130,200
41874,950,2762,500
41875,544,1727,500
41876,691,4938,200
41877,364,4346,500
41878,645,1003,200
41879,280,2003,500
41880,131,4778,200
41881,431,1671,200
41882,436,4978,500
41883,210,2167,200
41884,373,4636,200
41885,665,4959,200
41886,269,2888,200
41887,562,4519,500
41888,906,4892,200
41889,856,1583,200
41890,379,1615,200
41891,392,3682,500
41892,475,3567,500
41893,840,2727,200
41894,166,4613,200
41895,625,3526,200
41896,384,3999,500
41897,745,4843,500
41898,694,3719,500
41899,834,3749,200
41900,740,1980,200
41901,859,3055,200
41902,544,3052,200
41903,772,2693,500
41904,83,4029,200
41905,689,2220,200
41906,242,4599,500
41907,764,2462,200
41908,803,2237,500
41909,206,1398,200
41910,141,1077,200
41911,209,1369,200
41912,298,4450,200
41913,91,3838,200
41914,213,1177,200
41915,723,2673,500
41916,76,3579,200
41917,441,4202,200
41918,234,2188,500
41919,800,3046,200
41920,616,1470,200
41921,350,2416,200
41922,366,4309,500
41923,770,2369,200
41924,98,3685,200
41925,444,4616,200
41926,399,1221,200
41927,854,2869,200
41928,852,2259,200
41929,344,4633,200
41930,325,2663,200
41931,169,3553,200
41932,418,4497,200
41933,370,3164,200
41934,348,3887,200
41935,584,2552,200
41936,295,3761,500
41937,393,4008,200
41938,233,1080,200
41939,262,2507,200
41940,947,4050,200
41941,819,1811,500
41942,859,2510,200
41943,149,2427,200
41944,692,2152,500
41945,562,3339,500
41946,587,2619,200
41947,86,4824,200
41948,947,3603,200
41949,855,1656,200
41950,575,4789,500
41951,961,3507,200
41952,445,4936,500
41953,758,4375,500
41954,962,2484,200
41955,670,4947,200
41956,281,1333,200
41957,712,4142,200
41958,340,4697,200
41959,62,2058,500
41960,981,3555,200
41961,410,2976,200
41962,603,3994,500
41963,532,4490,200
41964,64,4072,200
41965,590,3168,500
41966,164,2710,200
41967,248,1257,200
41968,874,1404,200
41969,510,1555,500
41970,354,3789,200
41971,817,4829,200
41972,175,1384,200
41973,420,3909,200
41974,694,3576,500
41975,840,2149,200
41976,605,1864,200
41977,435,3770,200
41978,53,3646,200
41979,996,1119,200
41980,625,1261,200
41981,84,3273,200
41982,754,1973,200
41983,306,3942,200
41984,488,4053,200
41985,180,1303,200
41986,117,1352,500
41987,771,3980,200
41988,946,2411,500
41989,606,3525,200
41990,262,4260,200
41991,51,3591,200
41992,489,1227,500
41993,90,1536,200
41994,782,2363,200
41995,585,2042,200
41996,881,4571,200
41997,184,4845,200
41998,153,4120,200
41999,782,4650,200
42000,746,1361,500
42001,848,2380,200
42002,96,4781,500
42003,920,1727,500
42004,593,4852,200
42005,505,1474,200
42006,232,3308,500
42007,164,4175,200
42008,378,1561,200
42009,849,2201,200
42010,186,4954,200
42011,683,2828,200
42012,415,3887,500
42013,113,3538,200
42014,422,4339,200
42015,879,1771,200
42016,423,4413,200
42017,677,3470,200
42018,658,2115,500
42019,649,4762,200
42020,574,4784,500
42021,394,2686,200
42022,944,2502,200
42023,856,4365,200
42024,74,1856,500
42025,103,1780,500
42026,721,1835,500
42027,372,2736,500
42028,638,4396,200
42029,80,4911,200
42030,510,1352,500
42031,981,3694,500
42032,456,4252,200
42033,438,1139,200
42034,865,4472,500
42035,178,1798,200
42036,333,2130,200
42037,547,4765,200
42038,567,1135,200
42039,308,4922,500
42040,156,4253,200
42041,494,3016,200
42042,673,4127,200
42043,241,4129,200
42044,279,4207,200
42045,323,3194,200
42046,394,1347,500
42047,768,3238,200
42048,862,1902,200
42049,467,1881,200
42050,386,3903,200
42051,284,4392,200
42052,625,4753,200
42053,846,2291,200
42054,854,3683,200
42055,314,3672,200
42056,344,1830,200
42057,337,3708,200
42058,361,4316,200
42059,305,1117,500
42060,761,1632,500
42061,551,3619,200
42062,687,2618,200
42063,157,3995,200
42064,58,2373,200
42065,509,3083,200
42066,783,4354,500
42067,945,1977,200
42068,661,4462,200
42069,56,4149,200
42070,783,4681,500
42071,524,1434,200
42072,248,4135,200
42073,128,1882,200
42074,69,3602,500
42075,357,1350,200
42076,395,2530,200
42077,816,3206,500
42078,112,2896,500
42079,289,4483,500
42080,65,4219,500
42081,927,3912,500
42082,334,1691,200
42083,646,2848,200
42084,714,1806,200
42085,80,4442,200
42086,817,2313,200
42087,398,3977,200
42088,954,3168,200
42089,760,1732,200
42090,830,4562,200
42091,696,4916,200
42092,919,2017,200
42093,449,2926,200
42094,283,2826,200
42095,335,2570,500
42096,727,1348,200
42097,564,4884,200
42098,268,4037,200
42099,154,3755,200
42100,772,2179,500
42101,996,2145,500
42102,959,4854,200
42103,594,4299,200
42104,943,2744,200
42105,216,1631,200
42106,423,2108,200
42107,450,1992,200
42108,386,4590,200
42109,882,2943,200
42110,521,1581,200
42111,236,3243,200
42112,305,4539,200
42113,726,1457,200
42114,692,4870,200
42115,477,4466,200
42116,957,1976,200
42117,776,3932,200
42118,520,4024,200
42119,294,2792,200
42120,284,4106,500
42121,741,2787,500
42122,216,4157,200
42123,378,3633,200
42124,518,2607,200
42125,946,1390,500
42126,165,1320,500
42127,550,4275,200
42128,773,2251,200
42129,768,2617,200
42130,376,4541,500
42131,207,2516,200
42132,153,3694,200
42133,292,2333,200
42134,409,3757,200
42135,483,1850,200
42136,229,1602,200
42137,651,3542,500
42138,622,3702,200
42139,671,2372,200
42140,89,4152,200
42141,445,2633,500
42142,356,4556,200
42143,293,2253,200
42144,461,1663,500
42145,138,3785,200
42146,937,1372,200
42147,859,2215,200
42148,283,1095,200
42149,509,3730,200
42150,222,4024,200
42151,819,3639,500
42152,757,3148,200
42153,965,1111,500
42154,324,3242,200
42155,163,1227,200
42156,288,4504,200
42157,196,3249,200
42158,400,1058,500
42159,942,4745,200
42160,508,3367,500
42161,619,2977,500
42162,558,3963,200
42163,825,4811,200
42164,891,1099,200
42165,908,4860,200
42166,485,1465,200
42167,743,1537,200
42168,125,2142,500
42169,537,1324,500
42170,220,3259,500
42171,368,4897,500
42172,425,1100,200
42173,75,1982,200
42174,568,3014,200
42175,600,4898,200
42176,810,3508,500
42177,925,1066,500
42178,764,4074,500
42179,64,1769,200
42180,954,1737,200
42181,79,2818,200
42182,984,4902,500
42183,409,4569,200
42184,480,2361,500
42185,138,1515,200
42186,259,1825,200
42187,54,4907,200
42188,68,3921,200
42189,526,1569,200
42190,752,3924,500
42191,424,2716,200
42192,178,4369,200
42193,789,3352,500
42194,115,4261,200
42195,473,2554,500
42196,993,3367,500
42197,153,3942,200
42198,758,1955,200
42199,854,1289,200
42200,861,1844,200
42201,162,3155,200
42202,895,3555,500
42203,937,3334,500
42204,502,3750,200
42205,781,2304,200
42206,222,3461,200
42207,534,4889,200
42208,152,1018,200
42209,660,3768,200
42210,622,1341,500
42211,835,4055,200
42212,182,3126,200
42213,785,1832,200
42214,831,4330,200
42215,154,4632,200
42216,694,1466,200
42217,111,2397,200
42218,580,1423,200
42219,634,1102,200
42220,62,2830,200
42221,417,4662,200
42222,306,4525,200
42223,111,3783,200
42224,330,4388,200
42225,695,2122,500
42226,261,1500,500
42227,202,1456,500
42228,765,4320,500
42229,106,3236,200
42230,51,3544,200
42231,245,2391,200
42232,143,3709,200
42233,542,3344,200
42234,872,1167,500
42235,337,4356,200
42236,683,3854,200
42237,884,3056,200
42238,159,1967,200
42239,227,4936,500
42240,277,3827,200
42241,302,1734,200
42242,788,3733,200
42243,551,2817,200
42244,928,1302,200
42245,86,2887,200
42246,383,3237,200
42247,958,3832,200
42248,864,2880,200
42249,623,1508,200
42250,487,4392,200
42251,348,4763,200
42252,171,1433,200
42253,599,1893,200
42254,94,1209,200
42255,181,2497,500
42256,180,2319,200
42257,758,4045,500
42258,250,3709,200
42259,211,4806,200
42260,663,1580,200
42261,725,1690,200
42262,109,2481,200
42263,230,4800,200
42264,88,2575,200
42265,355,4385,200
42266,199,4805,200
42267,284,1675,500
42268,441,4843,200
42269,825,2547,200
42270,311,3827,200
42271,140,2433,500
42272,976,3970,500
42273,337,1659,500
42274,295,1134,200
42275,840,2115,200
42276,960,3573,200
42277,799,4447,200
42278,96,4537,200
42279,718,1977,200
42280,696,4292,200
42281,357,3889,200
42282,150,3822,200
42283,881,3123,200
42284,203,3728,200
42285,404,1981,200
42286,810,3411,200
42287,814,1449,200
42288,595,1490,200
42289,248,4369,500
42290,548,1819,500
42291,315,1961,200
42292,301,4805,200
42293,83,3289,200
42294,570,3605,500
42295,232,1015,500
42296,307,3400,500
42297,959,1215,200
42298,207,2736,200
42299,920,4334,200
42300,461,4476,500
42301,903,2660,200
42302,109,3237,200
42303,663,3597,200
42304,344,3959,200
42305,862,2801,200
42306,941,4227,200
42307,837,3408,200
42308,839,1138,500
42309,341,2118,200
42310,114,4743,200
42311,515,3058,200
42312,59,2654,200
42313,810,1601,200
42314,184,2278,200
42315,523,1497,200
42316,190,3159,500
42317,156,2557,200
42318,97,4987,200
42319,801,2606,500
42320,320,1385,200
42321,709,2185,500
42322,349,3798,200
42323,406,4119,200
42324,662,1351,200
42325,478,1538,200
42326,185,1803,500
42327,198,4414,200
42328,780,1145,200
42329,455,2679,200
42330,795,1177,200
42331,752,2361,200
42332,537,4479,200
42333,600,4666,200
42334,197,1036,200
42335,651,3370,200
42336,249,4834,200
42337,540,4338,500
42338,160,4349,500
42339,309,4856,200
42340,631,2313,200
42341,346,3023,200
42342,265,4144,500
42343,786,4561,200
42344,769,4619,500
42345,743,4995,200
42346,174,3583,200
42347,881,3764,200
42348,181,1590,200
42349,181,3302,200
42350,955,2760,200
42351,312,4829,500
42352,257,2587,200
42353,901,2251,200
42354,797,4033,200
42355,106,3369,200
42356,975,1825,200
42357,512,2393,500
42358,459,4841,500
42359,863,3814,200
42360,695,3513,200
42361,987,4145,200
42362,54,4864,200
42363,174,1231,500
42364,310,3825,200
42365,215,2774,200
42366,245,1211,200
42367,498,3628,200
42368,785,3197,200
42369,74,3275,200
42370,195,2835,200
42371,566,1996,200
42372,938,3330,200
42373,241,3804,200
42374,868,4205,200
42375,451,3451,200
42376,714,2246,500
42377,210,2776,200
42378,246,3180,200
42379,942,2506,500
42380,296,4991,200
42381,345,3768,500
42382,153,1008,200
42383,857,4615,200
42384,836,1661,500
42385,166,2015,200
42386,622,3628,500
42387,117,1744,200
42388,977,1093,500
42389,107,1979,200
42390,832,1732,500
42391,422,1349,200
42392,828,2768,200
42393,162,1432,500
42394,518,1901,200
42395,421,2172,200
42396,665,2127,500
42397,396,1119,200
42398,487,3029,200
42399,740,4561,200
42400,564,3806,200
42401,110,2080,200
42402,381,4014,500
42403,297,2642,200
42404,712,1146,200
42405,61,1191,200
42406,832,3433,200
42407,166,4691,500
42408,517,2434,200
42409,619,3351,200
42410,162,4687,500
42411,763,3492,200
42412,187,1028,200
42413,872,4796,200
42414,901,4538,200
42415,321,4335,500
42416,480,3805,200
42417,666,1543,200
42418,497,4308,500
42419,586,1168,500
42420,514,4419,500
42421,934,3940,500
42422,676,1316,500
42423,555,1385,200
42424,190,2895,200
42425,625,2650,200
42426,909,3468,200
42427,834,1393,200
42428,683,3656,200
42429,311,3650,200
42430,472,4801,200
42431,428,4296,500
42432,487,3647,500
42433,305,1997,200
42434,567,4462,500
42435,432,4136,200
42436,172,4029,200
42437,137,1394,500
42438,757,1247,200
42439,566,2665,200
42440,626,4173,200
42441,823,3981,500
42442,575,1889,200
42443,436,1899,500
42444,347,1538,200
42445,679,4156,200
42446,501,1304,200
42447,728,4459,500
42448,419,1864,200
42449,971,2892,500
42450,538,3541,200
42451,555,3614,500
42452,752,3238,200
42453,963,1119,200
42454,450,3981,200
42455,274,3930,200
42456,850,2657,500
42457,813,2879,200
42458,308,1399,500
42459,907,2049,200
42460,124,3512,200
42461,408,1237,200
42462,768,3317,200
42463,852,1066,200
42464,373,1175,200
42465,871,2798,200
42466,970,3778,200
42467,268,1642,200
42468,562,2738,200
42469,602,3780,500
42470,854,2700,200
42471,491,3131,500
42472,447,3241,200
42473,535,2204,200
42474,901,4277,200
42475,337,2759,200
42476,541,1446,200
42477,870,4086,200
42478,118,1673,500
42479,910,4750,500
42480,662,2842,200
42481,711,1845,200
42482,985,4764,500
42483,974,3981,200
42484,327,2492,500
42485,581,4424,200
42486,707,1744,500
42487,202,1305,200
42488,307,4028,200
42489,147,2332,500
42490,323,1949,200
42491,415,2315,500
42492,885,3143,200
42493,467,3836,500
42494,847,3168,200
42495,289,3205,200
42496,198,1925,500
42497,471,4074,200
42498,393,3323,200
42499,810,4823,200
42500,986,4426,500
42501,779,3265,200
42502,210,1700,200
42503,462,2255,200
42504,336,3515,200
42505,98,4719,500
42506,844,3877,200
42507,62,4418,200
42508,680,2591,200
42509,590,1896,200
42510,470,4198,500
42511,54,3544,200
42512,643,2000,200
42513,864,4634,200
42514,517,4599,200
42515,134,3419,200
42516,403,2872,200
42517,930,1877,200
42518,588,4090,500
42519,510,3345,200
42520,995,2601,200
42521,850,1161,200
42522,836,4473,200
42523,266,2894,200
42524,619,4794,200
42525,603,1971,200
42526,254,3370,200
42527,214,4677,200
42528,252,4088,200
42529,342,1498,200
42530,599,1260,200
42531,937,1705,200
42532,454,1943,200
42533,617,1537,200
42534,911,4318,200
42535,189,1631,200
42536,282,1526,200
42537,438,2790,200
42538,819,4901,200
42539,533,3397,200
42540,333,3506,200
42541,669,1595,500
42542,594,4649,500
42543,230,3628,200
42544,807,2873,200
42545,572,1994,200
42546,685,4180,200
42547,897,3989,200
42548,926,3404,500
42549,987,3540,200
42550,720,1464,500
42551,442,3789,500
42552,111,1139,200
42553,523,1175,200
42554,294,1429,500
42555,727,3646,500
42556,440,1516,200
42557,419,3873,200
42558,848,1147,500
42559,287,2161,200
42560,422,2835,200
42561,245,4374,200
42562,681,3159,200
42563,776,2730,200
42564,686,4836,200
42565,917,1162,200
42566,865,4096,200
42567,704,1078,500
42568,596,1806,200
42569,316,4976,200
42570,948,1778,200
42571,851,1375,200
42572,997,3001,200
42573,933,1788,500
42574,771,3918,200
42575,202,4594,200
42576,463,1471,200
42577,668,3676,500
42578,352,4917,200
42579,672,4036,200
42580,65,4925,200
42581,404,4438,500
42582,430,4740,500
42583,62,4856,500
42584,92,3068,500
42585,137,4598,200
42586,976,1638,200
42587,95,3551,200
42588,142,2143,200
42589,274,4231,200
42590,581,2711,200
42591,408,1059,200
42592,226,3474,200
42593,82,4291,500
42594,707,4516,500
42595,289,3277,200
42596,478,2469,200
42597,103,2683,200
42598,306,4377,500
42599,362,2032,200
42600,796,1663,200
42601,271,1334,200
42602,378,4159,500
42603,305,4367,200
42604,621,3631,200
42605,695,3880,200
42606,282,4761,500
42607,438,4304,200
42608,839,4351,200
42609,247,3164,500
42610,801,1096,500
42611,584,2206,200
42612,379,1632,200
42613,290,4256,500
42614,894,4453,200
42615,101,1659,200
42616,967,3049,200
42617,569,3842,200
42618,983,2893,200
42619,135,4424,500
42620,305,2245,200
42621,585,1426,200
42622,367,2738,200
42623,109,4205,200
42624,421,2559,200
42625,195,4425,500
42626,453,1549,500
42627,661,3331,200
42628,657,1588,200
42629,301,1687,500
42630,491,4293,500
42631,138,3330,200
42632,601,2939,200
42633,302,1267,200
42634,181,1695,200
42635,987,1374,200
42636,875,4734,500
42637,544,2941,200
42638,250,3183,200
42639,777,2717,200
42640,977,1810,200
42641,459,1618,500
42642,529,4163,200
42643,863,4385,200
42644,567,3775,200
42645,680,2257,200
42646,215,2651,200
42647,751,3899,200
42648,428,3554,200
42649,134,2475,500
42650,88,3055,200
42651,451,1330,200
42652,548,3230,200
42653,242,1101,200
42654,531,4820,200
42655,437,1572,200
42656,790,1408,200
42657,697,4572,200
42658,208,3866,200
42659,844,3376,200
42660,166,4088,200
42661,820,4079,500
42662,827,2502,500
42663,227,4298,200
42664,308,4399,200
42665,192,2062,200
42666,533,3349,500
42667,587,4117,200
42668,715,4607,200
42669,325,4144,200
42670,489,4922,500
42671,665,3306,500
42672,140,2178,500
42673,933,2875,200
42674,464,2703,500
42675,886,4443,200
42676,300,3122,500
42677,360,3126,200
42678,633,3267,200
42679,149,4048,200
42680,81,1715,200
42681,675,1567,200
42682,260,3206,500
42683,821,2163,200
42684,820,1487,200
42685,626,4276,500
42686,287,1991,200
42687,384,3440,200
42688,363,2560,200
42689,572,2895,200
42690,467,2474,200
42691,746,4644,200
42692,384,4928,200
42693,502,2594,500
42694,207,3322,200
42695,867,3799,500
42696,701,4484,200
42697,879,2834,200
42698,689,2892,200
42699,854,1964,200
42700,798,4270,200
42701,956,2143,200
42702,754,4024,200
42703,318,3614,200
42704,838,4830,500
42705,296,2857,500
42706,679,4336,200
42707,667,3084,200
42708,187,1385,500
42709,876,4604,200
42710,631,4912,200
42711,381,3502,500
42712,762,2988,200
42713,725,3488,200
42714,991,2733,500
42715,333,4663,200
42716,247,3239,200
42717,596,2836,200
42718,108,2670,200
42719,640,1271,200
42720,939,2182,200
42721,941,1030,500
42722,235,1294,200
42723,502,4887,200
42724,721,3056,500
42725,650,4351,200
42726,510,4712,200
42727,875,1142,200
42728,88,1701,200
42729,204,4187,500
42730,271,2894,200
42731,663,4966,500
42732,528,3820,500
42733,100,1269,200
42734,979,3319,200
42735,209,3139,200
42736,612,2105,200
42737,701,4601,200
42738,272,3638,200
42739,807,4440,200
42740,976,2448,500
42741,157,3936,200
42742,212,3017,200
42743,141,2827,200
42744,295,1639,200
42745,636,3681,200
42746,581,4659,200
42747,914,2075,500
42748,200,1477,500
42749,57,2561,500
42750,482,4206,500
42751,919,1865,200
42752,230,4709,200
42753,772,2217,200
42754,358,1511,200
42755,987,1975,200
42756,77,2861,500
42757,53,2303,500
42758,502,3377,200
42759,524,3640,200
42760,159,4374,200
42761,556,4403,500
42762,944,4257,500
42763,767,4341,200
42764,401,1552,200
42765,322,4637,200
42766,349,3481,200
42767,512,1450,200
42768,214,2162,200
42769,850,4103,200
42770,125,2400,200
42771,762,4937,200
42772,902,1110,200
42773,350,3063,200
42774,969,1755,200
42775,792,3271,200
42776,901,2866,500
42777,317,2478,200
42778,266,1250,200
42779,165,4323,200
42780,923,3341,200
42781,586,4167,200
42782,839,4575,200
42783,622,3202,200
42784,436,3668,200
42785,387,1444,500
42786,803,2820,500
42787,978,3577,200
42788,180,1045,200
42789,266,2251,500
42790,535,3513,200
42791,105,4411,200
42792,769,1346,500
42793,454,4048,200
42794,140,1131,500
42795,666,4918,200
42796,661,1749,200
42797,278,2219,200
42798,746,4147,500
42799,250,1952,200
42800,221,3263,200
42801,600,3628,200
42802,570,2319,500
42803,706,3920,500
42804,757,4814,200
42805,415,2994,500
42806,961,4307,500
42807,885,1045,200
42808,970,4731,200
42809,541,3482,200
42810,97,4237,500
42811,294,2952,500
42812,951,2889,200
42813,618,1613,200
42814,176,1189,200
42815,547,3275,500
42816,686,2588,200
42817,60,4922,200
42818,564,2247,200
42819,626,4928,200
42820,474,3432,200
42821,488,3532,200
42822,272,3190,200
42823,400,3137,500
42824,234,1922,200
42825,782,3200,200
42826,322,4842,200
42827,421,3776,200
42828,363,3269,200
42829,90,1515,200
42830,952,3451,200
42831,791,4086,200
42832,477,3953,200
42833,784,3812,200
42834,202,2628,200
42835,169,4239,200
42836,792,3597,200
42837,132,3346,200
42838,853,4693,200
42839,979,1616,200
42840,681,2104,500
42841,808,1213,200
42842,82,1036,500
42843,737,4070,200
42844,506,2276,200
42845,479,4094,200
42846,86,3246,200
42847,349,2183,500
42848,328,3500,200
42849,227,3701,200
42850,805,4844,200
42851,946,3973,200
42852,223,3882,500
42853,156,1149,500
42854,975,3292,200
42855,829,1277,200
42856,187,1519,200
42857,975,2850,500
42858,350,1774,500
42859,776,4428,500
42860,127,1212,200
42861,284,2823,200
42862,705,4503,500
42863,699,2384,200
42864,134,3480,200
42865,453,2788,200
42866,134,4917,200
42867,810,2233,500
42868,153,4042,200
42869,236,3051,200
42870,452,1628,500
42871,230,2766,500
42872,580,4420,200
42873,126,3164,200
42874,453,4708,200
42875,417,3068,500
42876,391,3880,500
42877,826,1393,200
42878,584,1547,200
42879,674,4336,200
42880,409,3559,500
42881,831,4172,500
42882,106,2646,200
42883,197,2660,200
42884,519,1861,200
42885,184,4577,200
42886,778,2213,200
42887,102,4936,500
